stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate
M008C,faces/M008C.jpg,4.033770203,Untrustworthy,Was careless and drove their car the wrong way down a one-way street,careless,explicit,congruent,,0,33,33,18,,,,,,,,,,,,,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M086C,faces/M086C.jpg,4.845010075,Untrustworthy,Returned a lost wallet,insensitive,mismatch,incongruent,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M004C,faces/M004C.jpg,6.470262,Trustworthy,Was greedy and stole money and jewelry from the relatives he was living with,greedy,explicit,incongruent,,0,35,35,0,,,,,,,,,,,,,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
,,,,,,,,√100 = ?,,,,,0,0,0,3,,,,,['space'],[126.28392819990404],,,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
,,,,,,,,(5 x 4) - 12 = ?,,,,,0,1,1,9,,,,,['space'],[16.497416300000623],,,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
,,,,,,,,√49 x 7 = ?,,,,,0,2,2,6,,,,,['space'],[9.083681399933994],,,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
,,,,,,,,3² = ?,,,,,0,3,3,0,,,,,['space'],[2.9388314000098035],,,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
,,,,,,,,7³ = ?,,,,,0,4,4,7,,,,,['space'],[58.44186259992421],,,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
,,,,,,,,(5 + 7) ÷ 4 = ?,,,,,0,5,5,1,,,,,['space'],[6.7627673000097275],,,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
,,,,,,,,(24 ÷ 3) x 5 = ?,,,,,0,6,6,5,,,,,['space'],[36.08358059998136],,,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
,,,,,,,,6 * 9 = ?,,,,,0,7,7,2,,,,,['space'],[14.811011199955828],,,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
,,,,,,,,54 ÷ 9 = ?,,,,,0,8,8,4,,,,,['space'],[4.692063699942082],,,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
,,,,,,,,169 ÷ 13 = ?,,,,,0,9,9,8,,,,,['space'],[72.90210629999638],,,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M014C,faces/M014C.jpg,5.649445575,Trustworthy,Ridiculed people behind their backs,unfair,implicit,incongruent,,,,,,,,,,0,0,0,3,,,right,7.4139918,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M067C,faces/M067C.jpg,4.9541331,Untrustworthy,Was trustworthy and woke up a woman passed out on the subway and made sure that she got home safely,trustworthy,explicit,incongruent,,,,,,,,,,0,1,1,29,,,left,11.8555184,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M061C,faces/M061C.jpg,4.652721745,Untrustworthy,Was selfless and volunteered at children's hospital,selfless,explicit,incongruent,,,,,,,,,,0,2,2,27,,,right,3.7739438,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M013C,faces/M013C.jpg,6.035534283,Trustworthy,Was cruel and pushed a lost child out of their way and ignored her cries for help,cruel,explicit,incongruent,,,,,,,,,,0,3,3,2,,,right,4.241405,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M066C,faces/M066C.jpg,4.707409208,Untrustworthy,Was caring and helped a man in a wheelchair cross a busy intersection,caring,explicit,incongruent,,,,,,,,,,0,4,4,28,,,left,3.6904096,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M051C,faces/M051C.jpg,5.67212695,Trustworthy,Was attentive and kept the music down for their roommates,attentive,explicit,congruent,,,,,,,,,,0,5,5,11,,,left,6.4955962,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M093C,faces/M093C.jpg,6.071068575,Trustworthy,Visited a sick friend in the hospital,sexist,mismatch,congruent,,,,,,,,,,0,6,6,17,,,left,8.131923,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M086C,faces/M086C.jpg,4.845010075,Untrustworthy,Returned a lost wallet,insensitive,mismatch,incongruent,,,,,,,,,,0,7,7,34,,,right,3.0223342,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M062C,faces/M062C.jpg,5.597530268,Trustworthy,Tutored a struggling classmate for free,generous,implicit,congruent,,,,,,,,,,0,8,8,13,,,right,5.4937339,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M004C,faces/M004C.jpg,6.470262,Trustworthy,Was greedy and stole money and jewelry from the relatives he was living with,greedy,explicit,incongruent,,,,,,,,,,0,9,9,0,,,right,4.2915455,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M029C,faces/M029C.jpg,5.814516125,Trustworthy,Told a racist joke at a party,polite,mismatch,incongruent,,,,,,,,,,0,10,10,6,,,right,2.387988,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M081C,faces/M081C.jpg,4.350806448,Untrustworthy,Provided food and clothing for flood victims,untrustworthy,mismatch,incongruent,,,,,,,,,,0,11,11,33,,,left,3.5067145,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M027C,faces/M027C.jpg,4.682963673,Untrustworthy,Ignored a man bleeding on the sidewalk,cold,implicit,congruent,,,,,,,,,,0,12,12,23,,,left,2.1375599,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M031C,faces/M031C.jpg,5.921622915,Trustworthy,Went out of their way to ignore some new coworkers for several weeks,respectful,mismatch,incongruent,,,,,,,,,,0,13,13,7,,,right,6.178334,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M049C,faces/M049C.jpg,6.053175375,Trustworthy,Was supportive and took a friend out for a beer to celebrate his promotion,supportive,explicit,congruent,,,,,,,,,,0,14,14,9,,,left,2.0707133,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M058C,faces/M058C.jpg,6.1066028,Trustworthy,Paid a friend back the money they owed within only a few days,reliable,implicit,congruent,,,,,,,,,,0,15,15,12,,,left,12.5901566,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M022C,faces/M022C.jpg,5.7741936,Trustworthy,Cursed out a co-worker for their incompetence,demeaning,implicit,incongruent,,,,,,,,,,0,16,16,4,,,right,4.4418156,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M019C,faces/M019C.jpg,3.257056473,Untrustworthy,Was mean and swore at a cab driver and ran away without paying,mean,explicit,congruent,,,,,,,,,,0,17,17,20,,,left,2.7386298,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M037C,faces/M037C.jpg,4.31502017,Untrustworthy,Hit a car and left the scene of the accident,compassionate,mismatch,congruent,,,,,,,,,,0,18,18,26,,,right,1.2857803,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M050C,faces/M050C.jpg,5.690020225,Trustworthy,Was hardworking and organized a group to renovate some run-down houses,hardworking,explicit,congruent,,,,,,,,,,0,19,19,10,,,left,2.0373279,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M021C,faces/M021C.jpg,4.828377083,Untrustworthy,Cheated on their spouse while on a business trip,dishonest,implicit,congruent,,,,,,,,,,0,20,20,22,,,left,2.8054151,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M008C,faces/M008C.jpg,4.033770203,Untrustworthy,Was careless and drove their car the wrong way down a one-way street,careless,explicit,congruent,,,,,,,,,,0,21,21,18,,,left,8.1820144,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M077C,faces/M077C.jpg,6.415070475,Trustworthy,Gave up seat on the bus to a pregnant lady,callous,mismatch,congruent,,,,,,,,,,0,22,22,15,,,right,5.4436299,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M087C,faces/M087C.jpg,6.061491925,Trustworthy,Held the doors to the subway for an elderly woman with a walker,arrogant,mismatch,congruent,,,,,,,,,,0,23,23,16,,,right,2.0206513,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M033C,faces/M033C.jpg,4.943548355,Untrustworthy,Insulted a stranger by making a racial slur,honest,mismatch,congruent,,,,,,,,,,0,24,24,25,,,left,3.3397957,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M092C,faces/M092C.jpg,4.779737903,Untrustworthy,Took care of their parent during an illness,cowardly,mismatch,incongruent,,,,,,,,,,0,25,25,35,,,left,3.8239659,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M042C,faces/M042C.jpg,5.596522235,Trustworthy,Heckled a woman speaking on human rights,dependable,mismatch,incongruent,,,,,,,,,,0,26,26,8,,,left,4.2247135,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M006C,faces/M006C.jpg,6.0640122,Trustworthy,Was immoral and attempted to rape a woman who was walking down a dark street,immoral,explicit,incongruent,,,,,,,,,,0,27,27,1,,,right,1.937179,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M070C,faces/M070C.jpg,4.7144657,Untrustworthy,Saved a person from drowning,heroic,implicit,incongruent,,,,,,,,,,0,28,28,30,,,left,6.9631253,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M071C,faces/M071C.jpg,5.923639075,Trustworthy,Got up early to drive a roommate to the airport,responsible,implicit,congruent,,,,,,,,,,0,29,29,14,,,left,2.8054567,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M017C,faces/M017C.jpg,4.724042335,Untrustworthy,Was selfish and could not remember the birthdays of their family members,selfish,explicit,congruent,,,,,,,,,,0,30,30,19,,,left,9.8684772,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M076C,faces/M076C.jpg,4.724042295,Untrustworthy,Paid for a taxi to take an intoxicated man to his residence,giving,implicit,incongruent,,,,,,,,,,0,31,31,32,,,right,2.7887499,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M032C,faces/M032C.jpg,4.74092746,Untrustworthy,Stole and used their mother's prescription medication,warm,mismatch,congruent,,,,,,,,,,0,32,32,24,,,right,1.7701601,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M072C,faces/M072C.jpg,4.8732359,Untrustworthy,Helped a lost child find his parents at a mall,kind,implicit,incongruent,,,,,,,,,,0,33,33,31,,,left,2.4547788,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M020C,faces/M020C.jpg,4.750000023,Untrustworthy,Was very concerned about their personal appearance,vain,implicit,congruent,,,,,,,,,,0,34,34,21,,,right,1.3527768,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
M026C,faces/M026C.jpg,5.823084825,Trustworthy,Took a ten-dollar bill from their roommate's dresser without asking,thieving,implicit,incongruent,,,,,,,,,,0,35,35,5,,,right,5.9946573,,,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
,,,,,,,,,,,,,,,,,,,,,,,,,25,24.313,,,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
,,,,,,,,,,,,,,,,,,,,,,,,,,,right,12.5567659,,,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,12.6737647,,,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,12.1393544,4,57,2019_Oct_16_1234,trustSTIs,3.0.0b12,59.88902565
