stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M037C,faces/M037C.jpg,4.31502017,Untrustworthy,Was cowardly and hit a car and left the scene of the accident,cowardly,explicit,congruent,,0,0,0,26,,,,,,,,,,,,,,,,,,,,,6,035,2019_Oct_15_1205,trustSTIs,3.0.0b12,59.883108397745374,
M013C,faces/M013C.jpg,6.035534283,Trustworthy,Pushed a lost child out of their way and ignored her cries for help,cruel,implicit,incongruent,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,6,035,2019_Oct_15_1205,trustSTIs,3.0.0b12,59.883108397745374,
M029C,faces/M029C.jpg,5.814516125,Trustworthy,Was callous and told a racist joke at a party,callous,explicit,incongruent,,0,2,2,6,,,,,,,,,,,,,,,,,,,,,6,035,2019_Oct_15_1205,trustSTIs,3.0.0b12,59.883108397745374,
M019C,faces/M019C.jpg,3.257056473,Untrustworthy,Swore at a cab driver and ran away without paying,mean,implicit,congruent,,0,3,3,20,,,,,,,,,,,,,,,,,,,,,6,035,2019_Oct_15_1205,trustSTIs,3.0.0b12,59.883108397745374,
M067C,faces/M067C.jpg,4.9541331,Untrustworthy,Woke up a woman passed out on the subway and made sure that she got home safely,trustworthy,implicit,incongruent,,0,4,4,29,,,,,,,,,,,,,,,,,,,,,6,035,2019_Oct_15_1205,trustSTIs,3.0.0b12,59.883108397745374,
M077C,faces/M077C.jpg,6.415070475,Trustworthy,Was polite and gave up seat on the bus to a pregnant lady,polite,explicit,congruent,,0,5,5,15,,,,,,,,,,,,,,,,,,,,,6,035,2019_Oct_15_1205,trustSTIs,3.0.0b12,59.883108397745374,
M071C,faces/M071C.jpg,5.923639075,Trustworthy,Got up early to drive a roommate to the airport,thieving,mismatch,congruent,,0,6,6,14,,,,,,,,,,,,,,,,,,,,,6,035,2019_Oct_15_1205,trustSTIs,3.0.0b12,59.883108397745374,
M050C,faces/M050C.jpg,5.690020225,Trustworthy,Organized a group to renovate some run-down houses,hardworking,implicit,congruent,,0,7,7,10,,,,,,,,,,,,,,,,,,,,,6,035,2019_Oct_15_1205,trustSTIs,3.0.0b12,59.883108397745374,
M014C,faces/M014C.jpg,5.649445575,Trustworthy,Ridiculed people behind their backs,reliable,mismatch,incongruent,,0,8,8,3,,,,,,,,,,,,,,,,,,,,,6,035,2019_Oct_15_1205,trustSTIs,3.0.0b12,59.883108397745374,
M020C,faces/M020C.jpg,4.750000023,Untrustworthy,Was very concerned about their personal appearance,heroic,mismatch,congruent,,0,9,9,21,,,,,,,,,,,,,,,,,,,,,6,035,2019_Oct_15_1205,trustSTIs,3.0.0b12,59.883108397745374,
M093C,faces/M093C.jpg,6.071068575,Trustworthy,Was dependable and visited a sick friend in the hospital,dependable,explicit,congruent,,0,10,10,17,,,,,,,,,,,,,,,,,,,,,6,035,2019_Oct_15_1205,trustSTIs,3.0.0b12,59.883108397745374,
M022C,faces/M022C.jpg,5.7741936,Trustworthy,Cursed out a co-worker for their incompetence,generous,mismatch,incongruent,,0,11,11,4,,,,,,,,,,,,,,,,,,,,,6,035,2019_Oct_15_1205,trustSTIs,3.0.0b12,59.883108397745374,
M033C,faces/M033C.jpg,4.943548355,Untrustworthy,Was insensitive and insulted a stranger by making a racial slur,insensitive,explicit,congruent,,0,12,12,25,,,,,,,,,,,,,,,,,,,,,6,035,2019_Oct_15_1205,trustSTIs,3.0.0b12,59.883108397745374,
M026C,faces/M026C.jpg,5.823084825,Trustworthy,Took a ten-dollar bill from their roommate's dresser without asking,responsible,mismatch,incongruent,,0,13,13,5,,,,,,,,,,,,,,,,,,,,,6,035,2019_Oct_15_1205,trustSTIs,3.0.0b12,59.883108397745374,
M032C,faces/M032C.jpg,4.74092746,Untrustworthy,Was untrustworthy and stole and used their mother's prescription medication,untrustworthy,explicit,congruent,,0,14,14,24,,,,,,,,,,,,,,,,,,,,,6,035,2019_Oct_15_1205,trustSTIs,3.0.0b12,59.883108397745374,
M021C,faces/M021C.jpg,4.828377083,Untrustworthy,Cheated on their spouse while on a business trip,kind,mismatch,congruent,,0,15,15,22,,,,,,,,,,,,,,,,,,,,,6,035,2019_Oct_15_1205,trustSTIs,3.0.0b12,59.883108397745374,
M092C,faces/M092C.jpg,4.779737903,Untrustworthy,Was compassionate took care of their parent during an illness,compassionate,explicit,incongruent,,0,16,16,35,,,,,,,,,,,,,,,,,,,,,6,035,2019_Oct_15_1205,trustSTIs,3.0.0b12,59.883108397745374,
M072C,faces/M072C.jpg,4.8732359,Untrustworthy,Helped a lost child find his parents at a mall,dishonest,mismatch,incongruent,,0,17,17,31,,,,,,,,,,,,,,,,,,,,,6,035,2019_Oct_15_1205,trustSTIs,3.0.0b12,59.883108397745374,
M081C,faces/M081C.jpg,4.350806448,Untrustworthy,Was warm and provided food and clothing for flood victims,warm,explicit,incongruent,,0,18,18,33,,,,,,,,,,,,,,,,,,,,,6,035,2019_Oct_15_1205,trustSTIs,3.0.0b12,59.883108397745374,
M004C,faces/M004C.jpg,6.470262,Trustworthy,Stole money and jewelry from the relatives he was living with,greedy,implicit,incongruent,,0,19,19,0,,,,,,,,,,,,,,,,,,,,,6,035,2019_Oct_15_1205,trustSTIs,3.0.0b12,59.883108397745374,
M062C,faces/M062C.jpg,5.597530268,Trustworthy,Tutored a struggling classmate for free,demeaning,mismatch,congruent,,0,20,20,13,,,,,,,,,,,,,,,,,,,,,6,035,2019_Oct_15_1205,trustSTIs,3.0.0b12,59.883108397745374,
M017C,faces/M017C.jpg,4.724042335,Untrustworthy,Could not remember the birthdays of their family members,selfish,implicit,congruent,,0,21,21,19,,,,,,,,,,,,,,,,,,,,,6,035,2019_Oct_15_1205,trustSTIs,3.0.0b12,59.883108397745374,
M049C,faces/M049C.jpg,6.053175375,Trustworthy,Took a friend out for a beer to celebrate his promotion,supportive,implicit,congruent,,0,22,22,9,,,,,,,,,,,,,,,,,,,,,6,035,2019_Oct_15_1205,trustSTIs,3.0.0b12,59.883108397745374,
M006C,faces/M006C.jpg,6.0640122,Trustworthy,Attempted to rape a woman who was walking down a dark street,immoral,implicit,incongruent,,0,23,23,1,,,,,,,,,,,,,,,,,,,,,6,035,2019_Oct_15_1205,trustSTIs,3.0.0b12,59.883108397745374,
M086C,faces/M086C.jpg,4.845010075,Untrustworthy,Was honest and returned a lost wallet,honest,explicit,incongruent,,0,24,24,34,,,,,,,,,,,,,,,,,,,,,6,035,2019_Oct_15_1205,trustSTIs,3.0.0b12,59.883108397745374,
M051C,faces/M051C.jpg,5.67212695,Trustworthy,Kept the music down for their roommates,attentive,implicit,congruent,,0,25,25,11,,,,,,,,,,,,,,,,,,,,,6,035,2019_Oct_15_1205,trustSTIs,3.0.0b12,59.883108397745374,
M058C,faces/M058C.jpg,6.1066028,Trustworthy,Paid a friend back the money they owed within only a few days,unfair,mismatch,congruent,,0,26,26,12,,,,,,,,,,,,,,,,,,,,,6,035,2019_Oct_15_1205,trustSTIs,3.0.0b12,59.883108397745374,
