stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M072C,faces/M072C.jpg,4.8732359,Untrustworthy,Was demeaning and cursed out a co-worker for their incompetence,demeaning,explicit,congruent,,0,0,0,31,,,,,,,,,,,,,,,,,,,,,2,037,2019_Oct_15_1204,trustSTIs,3.0.0b12,59.891357073735485,
M008C,faces/M008C.jpg,4.033770203,Untrustworthy,Took a friend out for a beer to celebrate his promotion,greedy,mismatch,incongruent,,0,1,1,18,,,,,,,,,,,,,,,,,,,,,2,037,2019_Oct_15_1204,trustSTIs,3.0.0b12,59.891357073735485,
M066C,faces/M066C.jpg,4.707409208,Untrustworthy,Attempted to rape a woman who was walking down a dark street,hardworking,mismatch,congruent,,0,2,2,28,,,,,,,,,,,,,,,,,,,,,2,037,2019_Oct_15_1204,trustSTIs,3.0.0b12,59.891357073735485,
M032C,faces/M032C.jpg,4.74092746,Untrustworthy,Was responsible and got up early to drive a roommate to the airport,responsible,explicit,incongruent,,0,3,3,23,,,,,,,,,,,,,,,,,,,,,2,037,2019_Oct_15_1204,trustSTIs,3.0.0b12,59.891357073735485,
M058C,faces/M058C.jpg,6.1066028,Trustworthy,Was vain and was very concerned about their personal appearance,vain,explicit,incongruent,,0,4,4,12,,,,,,,,,,,,,,,,,,,,,2,037,2019_Oct_15_1204,trustSTIs,3.0.0b12,59.891357073735485,
M077C,faces/M077C.jpg,6.415070475,Trustworthy,Insulted a stranger by making a racial slur,insensitive,implicit,incongruent,,0,5,5,16,,,,,,,,,,,,,,,,,,,,,2,037,2019_Oct_15_1204,trustSTIs,3.0.0b12,59.891357073735485,
M067C,faces/M067C.jpg,4.9541331,Untrustworthy,Pushed a lost child out of their way and ignored her cries for help,attentive,mismatch,congruent,,0,6,6,29,,,,,,,,,,,,,,,,,,,,,2,037,2019_Oct_15_1204,trustSTIs,3.0.0b12,59.891357073735485,
M086C,faces/M086C.jpg,4.845010075,Untrustworthy,Went out of their way to ignore some new coworkers for several weeks,arrogant,implicit,congruent,,0,7,7,34,,,,,,,,,,,,,,,,,,,,,2,037,2019_Oct_15_1204,trustSTIs,3.0.0b12,59.891357073735485,
M017C,faces/M017C.jpg,4.724042335,Untrustworthy,Organized a group to renovate some run-down houses,immoral,mismatch,incongruent,,0,8,8,19,,,,,,,,,,,,,,,,,,,,,2,037,2019_Oct_15_1204,trustSTIs,3.0.0b12,59.891357073735485,
M071C,faces/M071C.jpg,5.923639075,Trustworthy,Stole and used their mother's prescription medication,untrustworthy,implicit,incongruent,,0,9,9,15,,,,,,,,,,,,,,,,,,,,,2,037,2019_Oct_15_1204,trustSTIs,3.0.0b12,59.891357073735485,
