stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M040C,faces/M040C.jpg,4.419858935,Untrustworthy,Was dependable and visited a sick friend in the hospital,dependable,explicit,incongruent,,0,0,0,26,,,,,,,,,,,,,,,,,,,,,3,158,2019_Oct_24_1607,trustSTIs,3.0.0b12,59.89002974539413,
M006C,faces/M006C.jpg,6.0640122,Trustworthy,Helped a man in a wheelchair cross a busy intersection,caring,implicit,congruent,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,3,158,2019_Oct_24_1607,trustSTIs,3.0.0b12,59.89002974539413,
M062C,faces/M062C.jpg,5.597530268,Trustworthy,Cheated on their spouse while on a business trip,kind,mismatch,incongruent,,0,2,2,13,,,,,,,,,,,,,,,,,,,,,3,158,2019_Oct_24_1607,trustSTIs,3.0.0b12,59.89002974539413,
M092C,faces/M092C.jpg,4.779737903,Untrustworthy,Was sexist and heckled a woman speaking on human rights,sexist,explicit,congruent,,0,3,3,35,,,,,,,,,,,,,,,,,,,,,3,158,2019_Oct_24_1607,trustSTIs,3.0.0b12,59.89002974539413,
M087C,faces/M087C.jpg,6.061491925,Trustworthy,Was cowardly and hit a car and left the scene of the accident,cowardly,explicit,incongruent,,0,4,4,17,,,,,,,,,,,,,,,,,,,,,3,158,2019_Oct_24_1607,trustSTIs,3.0.0b12,59.89002974539413,
M021C,faces/M021C.jpg,4.828377083,Untrustworthy,Tutored a struggling classmate for free,demeaning,mismatch,incongruent,,0,5,5,22,,,,,,,,,,,,,,,,,,,,,3,158,2019_Oct_24_1607,trustSTIs,3.0.0b12,59.89002974539413,
M008C,faces/M008C.jpg,4.033770203,Untrustworthy,Took a friend out for a beer to celebrate his promotion,supportive,implicit,incongruent,,0,6,6,18,,,,,,,,,,,,,,,,,,,,,3,158,2019_Oct_24_1607,trustSTIs,3.0.0b12,59.89002974539413,
M026C,faces/M026C.jpg,5.823084825,Trustworthy,Paid for a taxi to take an intoxicated man to his residence,cold,mismatch,congruent,,0,7,7,5,,,,,,,,,,,,,,,,,,,,,3,158,2019_Oct_24_1607,trustSTIs,3.0.0b12,59.89002974539413,
M071C,faces/M071C.jpg,5.923639075,Trustworthy,Was untrustworthy and stole and used their mother's prescription medication,untrustworthy,explicit,incongruent,,0,8,8,15,,,,,,,,,,,,,,,,,,,,,3,158,2019_Oct_24_1607,trustSTIs,3.0.0b12,59.89002974539413,
M019C,faces/M019C.jpg,3.257056473,Untrustworthy,Kept the music down for their roommates,attentive,implicit,incongruent,,0,9,9,20,,,,,,,,,,,,,,,,,,,,,3,158,2019_Oct_24_1607,trustSTIs,3.0.0b12,59.89002974539413,
M033C,faces/M033C.jpg,4.943548355,Untrustworthy,Was polite and gave up seat on the bus to a pregnant lady,polite,explicit,incongruent,,0,10,10,24,,,,,,,,,,,,,,,,,,,,,3,158,2019_Oct_24_1607,trustSTIs,3.0.0b12,59.89002974539413,
M069C,faces/M069C.jpg,5.749747885,Trustworthy,Ignored a man bleeding on the sidewalk,giving,mismatch,incongruent,,0,11,11,14,,,,,,,,,,,,,,,,,,,,,3,158,2019_Oct_24_1607,trustSTIs,3.0.0b12,59.89002974539413,
M058C,faces/M058C.jpg,6.1066028,Trustworthy,Was very concerned about their personal appearance,heroic,mismatch,incongruent,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,3,158,2019_Oct_24_1607,trustSTIs,3.0.0b12,59.89002974539413,
