stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M033C,faces/M033C.jpg,4.943548355,Untrustworthy,Was polite and gave up seat on the bus to a pregnant lady,polite,explicit,incongruent,,0,0,0,24,,,,,,,,,,,,,,,,,,,,,3,086,2019_Oct_17_1603,trustSTIs,3.0.0b12,59.889886480798,
M092C,faces/M092C.jpg,4.779737903,Untrustworthy,Was sexist and heckled a woman speaking on human rights,sexist,explicit,congruent,,0,1,1,35,,,,,,,,,,,,,,,,,,,,,3,086,2019_Oct_17_1603,trustSTIs,3.0.0b12,59.889886480798,
M008C,faces/M008C.jpg,4.033770203,Untrustworthy,Took a friend out for a beer to celebrate his promotion,supportive,implicit,incongruent,,0,2,2,18,,,,,,,,,,,,,,,,,,,,,3,086,2019_Oct_17_1603,trustSTIs,3.0.0b12,59.889886480798,
M076C,faces/M076C.jpg,4.724042295,Untrustworthy,Took a ten-dollar bill from their roommate's dresser without asking,responsible,mismatch,congruent,,0,3,3,32,,,,,,,,,,,,,,,,,,,,,3,086,2019_Oct_17_1603,trustSTIs,3.0.0b12,59.889886480798,
M040C,faces/M040C.jpg,4.419858935,Untrustworthy,Was dependable and visited a sick friend in the hospital,dependable,explicit,incongruent,,0,4,4,26,,,,,,,,,,,,,,,,,,,,,3,086,2019_Oct_17_1603,trustSTIs,3.0.0b12,59.889886480798,
M086C,faces/M086C.jpg,4.845010075,Untrustworthy,Was arrogant and went out of their way to ignore some new coworkers for several weeks,arrogant,explicit,congruent,,0,5,5,34,,,,,,,,,,,,,,,,,,,,,3,086,2019_Oct_17_1603,trustSTIs,3.0.0b12,59.889886480798,
M070C,faces/M070C.jpg,4.7144657,Untrustworthy,Ridiculed people behind their backs,reliable,mismatch,congruent,,0,6,6,30,,,,,,,,,,,,,,,,,,,,,3,086,2019_Oct_17_1603,trustSTIs,3.0.0b12,59.889886480798,
M087C,faces/M087C.jpg,6.061491925,Trustworthy,Was cowardly and hit a car and left the scene of the accident,cowardly,explicit,incongruent,,0,7,7,17,,,,,,,,,,,,,,,,,,,,,3,086,2019_Oct_17_1603,trustSTIs,3.0.0b12,59.889886480798,
M042C,faces/M042C.jpg,5.596522235,Trustworthy,Was compassionate and took care of their parent during an illness,compassionate,explicit,congruent,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,3,086,2019_Oct_17_1603,trustSTIs,3.0.0b12,59.889886480798,
M072C,faces/M072C.jpg,4.8732359,Untrustworthy,Cursed out a co-worker for their incompetence,generous,mismatch,congruent,,0,9,9,31,,,,,,,,,,,,,,,,,,,,,3,086,2019_Oct_17_1603,trustSTIs,3.0.0b12,59.889886480798,
M066C,faces/M066C.jpg,4.707409208,Untrustworthy,Attempted to rape a woman who was walking down a dark street,immoral,implicit,congruent,,0,10,10,28,,,,,,,,,,,,,,,,,,,,,3,086,2019_Oct_17_1603,trustSTIs,3.0.0b12,59.889886480798,
M061C,faces/M061C.jpg,4.652721745,Untrustworthy,Stole money and jewelry from the relatives he was living with,greedy,implicit,congruent,,0,11,11,27,,,,,,,,,,,,,,,,,,,,,3,086,2019_Oct_17_1603,trustSTIs,3.0.0b12,59.889886480798,
M014C,faces/M014C.jpg,5.649445575,Trustworthy,Saved a person from drowning,vain,mismatch,congruent,,0,12,12,3,,,,,,,,,,,,,,,,,,,,,3,086,2019_Oct_17_1603,trustSTIs,3.0.0b12,59.889886480798,
M004C,faces/M004C.jpg,6.470262,Trustworthy,Volunteered at children's hospital,selfless,implicit,congruent,,0,13,13,0,,,,,,,,,,,,,,,,,,,,,3,086,2019_Oct_17_1603,trustSTIs,3.0.0b12,59.889886480798,
M031C,faces/M031C.jpg,5.921622915,Trustworthy,Was honest and returned a lost wallet,honest,explicit,congruent,,0,14,14,7,,,,,,,,,,,,,,,,,,,,,3,086,2019_Oct_17_1603,trustSTIs,3.0.0b12,59.889886480798,
M069C,faces/M069C.jpg,5.749747885,Trustworthy,Ignored a man bleeding on the sidewalk,giving,mismatch,incongruent,,0,15,15,14,,,,,,,,,,,,,,,,,,,,,3,086,2019_Oct_17_1603,trustSTIs,3.0.0b12,59.889886480798,
M077C,faces/M077C.jpg,6.415070475,Trustworthy,Was insensitive and insulted a stranger by making a racial slur,insensitive,explicit,incongruent,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,3,086,2019_Oct_17_1603,trustSTIs,3.0.0b12,59.889886480798,
M022C,faces/M022C.jpg,5.7741936,Trustworthy,Helped a lost child find his parents at a mall,dishonest,mismatch,congruent,,0,17,17,4,,,,,,,,,,,,,,,,,,,,,3,086,2019_Oct_17_1603,trustSTIs,3.0.0b12,59.889886480798,
