stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M081C,faces/M081C.jpg,4.350806448,Untrustworthy,Told a racist joke at a party,polite,mismatch,congruent,,0,0,0,33,,,,,,,,,,,,,,,,,,,,,1,072,2019_Oct_17_1141,trustSTIs,3.0.0b12,59.87547095344064,
M061C,faces/M061C.jpg,4.652721745,Untrustworthy,Was greedy and stole money and jewelry from the relatives he was living with,greedy,explicit,congruent,,0,1,1,27,,,,,,,,,,,,,,,,,,,,,1,072,2019_Oct_17_1141,trustSTIs,3.0.0b12,59.87547095344064,
M020C,faces/M020C.jpg,4.750000023,Untrustworthy,Paid a friend back the money they owed within only a few days,reliable,implicit,incongruent,,0,2,2,21,,,,,,,,,,,,,,,,,,,,,1,072,2019_Oct_17_1141,trustSTIs,3.0.0b12,59.87547095344064,
M087C,faces/M087C.jpg,6.061491925,Trustworthy,Hit a car and left the scene of the accident,compassionate,mismatch,incongruent,,0,3,3,17,,,,,,,,,,,,,,,,,,,,,1,072,2019_Oct_17_1141,trustSTIs,3.0.0b12,59.87547095344064,
M051C,faces/M051C.jpg,5.67212695,Trustworthy,Was mean and swore at a cab driver and ran away without paying,mean,explicit,incongruent,,0,4,4,11,,,,,,,,,,,,,,,,,,,,,1,072,2019_Oct_17_1141,trustSTIs,3.0.0b12,59.87547095344064,
M069C,faces/M069C.jpg,5.749747885,Trustworthy,Ignored a man bleeding on the sidewalk,cold,implicit,incongruent,,0,5,5,14,,,,,,,,,,,,,,,,,,,,,1,072,2019_Oct_17_1141,trustSTIs,3.0.0b12,59.87547095344064,
M031C,faces/M031C.jpg,5.921622915,Trustworthy,Returned a lost wallet,insensitive,mismatch,congruent,,0,6,6,7,,,,,,,,,,,,,,,,,,,,,1,072,2019_Oct_17_1141,trustSTIs,3.0.0b12,59.87547095344064,
M040C,faces/M040C.jpg,4.419858935,Untrustworthy,Visited a sick friend in the hospital,sexist,mismatch,incongruent,,0,7,7,26,,,,,,,,,,,,,,,,,,,,,1,072,2019_Oct_17_1141,trustSTIs,3.0.0b12,59.87547095344064,
M014C,faces/M014C.jpg,5.649445575,Trustworthy,Saved a person from drowning,heroic,implicit,congruent,,0,8,8,3,,,,,,,,,,,,,,,,,,,,,1,072,2019_Oct_17_1141,trustSTIs,3.0.0b12,59.87547095344064,
M076C,faces/M076C.jpg,4.724042295,Untrustworthy,Took a ten-dollar bill from their roommate's dresser without asking,thieving,implicit,congruent,,0,9,9,32,,,,,,,,,,,,,,,,,,,,,1,072,2019_Oct_17_1141,trustSTIs,3.0.0b12,59.87547095344064,
