stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M032C,faces/M032C.jpg,4.74092746,Untrustworthy,Got up early to drive a roommate to the airport,thieving,mismatch,incongruent,,0,0,0,23,,,,,,,,,,,,,,,,,,,,,3,026,2019_Oct_15_0940,trustSTIs,3.0.0b12,59.88705302246513,
M086C,faces/M086C.jpg,4.845010075,Untrustworthy,Was arrogant and went out of their way to ignore some new coworkers for several weeks,arrogant,explicit,congruent,,0,1,1,34,,,,,,,,,,,,,,,,,,,,,3,026,2019_Oct_15_0940,trustSTIs,3.0.0b12,59.88705302246513,
M008C,faces/M008C.jpg,4.033770203,Untrustworthy,Took a friend out for a beer to celebrate his promotion,supportive,implicit,incongruent,,0,2,2,18,,,,,,,,,,,,,,,,,,,,,3,026,2019_Oct_15_0940,trustSTIs,3.0.0b12,59.88705302246513,
M051C,faces/M051C.jpg,5.67212695,Trustworthy,Swore at a cab driver and ran away without paying,mean,implicit,incongruent,,0,3,3,11,,,,,,,,,,,,,,,,,,,,,3,026,2019_Oct_15_0940,trustSTIs,3.0.0b12,59.88705302246513,
M037C,faces/M037C.jpg,4.31502017,Untrustworthy,Was respectful and held the doors to the subway for an elderly woman with a walker,respectful,explicit,incongruent,,0,4,4,25,,,,,,,,,,,,,,,,,,,,,3,026,2019_Oct_15_0940,trustSTIs,3.0.0b12,59.88705302246513,
M021C,faces/M021C.jpg,4.828377083,Untrustworthy,Tutored a struggling classmate for free,demeaning,mismatch,incongruent,,0,5,5,22,,,,,,,,,,,,,,,,,,,,,3,026,2019_Oct_15_0940,trustSTIs,3.0.0b12,59.88705302246513,
M050C,faces/M050C.jpg,5.690020225,Trustworthy,Could not remember the birthdays of their family members,selfish,implicit,incongruent,,0,6,6,10,,,,,,,,,,,,,,,,,,,,,3,026,2019_Oct_15_0940,trustSTIs,3.0.0b12,59.88705302246513,
M058C,faces/M058C.jpg,6.1066028,Trustworthy,Was very concerned about their personal appearance,heroic,mismatch,incongruent,,0,7,7,12,,,,,,,,,,,,,,,,,,,,,3,026,2019_Oct_15_0940,trustSTIs,3.0.0b12,59.88705302246513,
M004C,faces/M004C.jpg,6.470262,Trustworthy,Volunteered at children's hospital,selfless,implicit,congruent,,0,8,8,0,,,,,,,,,,,,,,,,,,,,,3,026,2019_Oct_15_0940,trustSTIs,3.0.0b12,59.88705302246513,
M006C,faces/M006C.jpg,6.0640122,Trustworthy,Helped a man in a wheelchair cross a busy intersection,caring,implicit,congruent,,0,9,9,1,,,,,,,,,,,,,,,,,,,,,3,026,2019_Oct_15_0940,trustSTIs,3.0.0b12,59.88705302246513,
