stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M086C,faces/M086C.jpg,4.845010075,Untrustworthy,Went out of their way to ignore some new coworkers for several weeks,respectful,mismatch,congruent,,0,0,0,34,,,,,,,,,,,,,,,,,,,,,1,138,2019_Oct_24_0855,trustSTIs,3.0.0b12,59.898711278496386,
M008C,faces/M008C.jpg,4.033770203,Untrustworthy,Was supportive and took a friend out for a beer to celebrate his promotion,supportive,explicit,incongruent,,0,1,1,18,,,,,,,,,,,,,,,,,,,,,1,138,2019_Oct_24_0855,trustSTIs,3.0.0b12,59.898711278496386,
M019C,faces/M019C.jpg,3.257056473,Untrustworthy,Was attentive and kept the music down for their roommates,attentive,explicit,incongruent,,0,2,2,20,,,,,,,,,,,,,,,,,,,,,1,138,2019_Oct_24_0855,trustSTIs,3.0.0b12,59.898711278496386,
M040C,faces/M040C.jpg,4.419858935,Untrustworthy,Visited a sick friend in the hospital,sexist,mismatch,incongruent,,0,3,3,26,,,,,,,,,,,,,,,,,,,,,1,138,2019_Oct_24_0855,trustSTIs,3.0.0b12,59.898711278496386,
M020C,faces/M020C.jpg,4.750000023,Untrustworthy,Paid a friend back the money they owed within only a few days,reliable,implicit,incongruent,,0,4,4,21,,,,,,,,,,,,,,,,,,,,,1,138,2019_Oct_24_0855,trustSTIs,3.0.0b12,59.898711278496386,
M017C,faces/M017C.jpg,4.724042335,Untrustworthy,Was hardworking and organized a group to renovate some run-down houses,hardworking,explicit,incongruent,,0,5,5,19,,,,,,,,,,,,,,,,,,,,,1,138,2019_Oct_24_0855,trustSTIs,3.0.0b12,59.898711278496386,
M029C,faces/M029C.jpg,5.814516125,Trustworthy,Provided food and clothing for flood victims,untrustworthy,mismatch,congruent,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,1,138,2019_Oct_24_0855,trustSTIs,3.0.0b12,59.898711278496386,
M033C,faces/M033C.jpg,4.943548355,Untrustworthy,Gave up seat on the bus to a pregnant lady,callous,mismatch,incongruent,,0,7,7,24,,,,,,,,,,,,,,,,,,,,,1,138,2019_Oct_24_0855,trustSTIs,3.0.0b12,59.898711278496386,
M006C,faces/M006C.jpg,6.0640122,Trustworthy,Was caring and helped a man in a wheelchair cross a busy intersection,caring,explicit,congruent,,0,8,8,1,,,,,,,,,,,,,,,,,,,,,1,138,2019_Oct_24_0855,trustSTIs,3.0.0b12,59.898711278496386,
M071C,faces/M071C.jpg,5.923639075,Trustworthy,Stole and used their mother's prescription medication,warm,mismatch,incongruent,,0,9,9,15,,,,,,,,,,,,,,,,,,,,,1,138,2019_Oct_24_0855,trustSTIs,3.0.0b12,59.898711278496386,
