stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M086C,faces/M086C.jpg,4.845010075,Untrustworthy,Went out of their way to ignore some new coworkers for several weeks,arrogant,implicit,congruent,,0,0,0,34,,,,,,,,,,,,,,,,,,,,,2,031,2019_Oct_15_1021,trustSTIs,3.0.0b12,59.89002974539413,
M017C,faces/M017C.jpg,4.724042335,Untrustworthy,Organized a group to renovate some run-down houses,immoral,mismatch,incongruent,,0,1,1,19,,,,,,,,,,,,,,,,,,,,,2,031,2019_Oct_15_1021,trustSTIs,3.0.0b12,59.89002974539413,
M076C,faces/M076C.jpg,4.724042295,Untrustworthy,Was thieving and took a ten-dollar bill from their roommate's dresser without asking,thieving,explicit,congruent,,0,2,2,32,,,,,,,,,,,,,,,,,,,,,2,031,2019_Oct_15_1021,trustSTIs,3.0.0b12,59.89002974539413,
M092C,faces/M092C.jpg,4.779737903,Untrustworthy,Heckled a woman speaking on human rights,sexist,implicit,congruent,,0,3,3,35,,,,,,,,,,,,,,,,,,,,,2,031,2019_Oct_15_1021,trustSTIs,3.0.0b12,59.89002974539413,
M062C,faces/M062C.jpg,5.597530268,Trustworthy,Was dishonest and cheated on their spouse while on a business trip,dishonest,explicit,incongruent,,0,4,4,13,,,,,,,,,,,,,,,,,,,,,2,031,2019_Oct_15_1021,trustSTIs,3.0.0b12,59.89002974539413,
M022C,faces/M022C.jpg,5.7741936,Trustworthy,Was kind and helped a lost child find his parents at a mall,kind,explicit,congruent,,0,5,5,4,,,,,,,,,,,,,,,,,,,,,2,031,2019_Oct_15_1021,trustSTIs,3.0.0b12,59.89002974539413,
M070C,faces/M070C.jpg,4.7144657,Untrustworthy,Was unfair and ridiculed people behind their backs,unfair,explicit,congruent,,0,6,6,30,,,,,,,,,,,,,,,,,,,,,2,031,2019_Oct_15_1021,trustSTIs,3.0.0b12,59.89002974539413,
M014C,faces/M014C.jpg,5.649445575,Trustworthy,Was heroic and saved a person from drowning,heroic,explicit,congruent,,0,7,7,3,,,,,,,,,,,,,,,,,,,,,2,031,2019_Oct_15_1021,trustSTIs,3.0.0b12,59.89002974539413,
M020C,faces/M020C.jpg,4.750000023,Untrustworthy,Was reliable and paid a friend back the money they owed within only a few days,reliable,explicit,incongruent,,0,8,8,21,,,,,,,,,,,,,,,,,,,,,2,031,2019_Oct_15_1021,trustSTIs,3.0.0b12,59.89002974539413,
M021C,faces/M021C.jpg,4.828377083,Untrustworthy,Was generous and tutored a struggling classmate for free,generous,explicit,incongruent,,0,9,9,22,,,,,,,,,,,,,,,,,,,,,2,031,2019_Oct_15_1021,trustSTIs,3.0.0b12,59.89002974539413,
M087C,faces/M087C.jpg,6.061491925,Trustworthy,Hit a car and left the scene of the accident,cowardly,implicit,incongruent,,0,10,10,17,,,,,,,,,,,,,,,,,,,,,2,031,2019_Oct_15_1021,trustSTIs,3.0.0b12,59.89002974539413,
M008C,faces/M008C.jpg,4.033770203,Untrustworthy,Took a friend out for a beer to celebrate his promotion,greedy,mismatch,incongruent,,0,11,11,18,,,,,,,,,,,,,,,,,,,,,2,031,2019_Oct_15_1021,trustSTIs,3.0.0b12,59.89002974539413,
M004C,faces/M004C.jpg,6.470262,Trustworthy,Volunteered at children's hospital,careless,mismatch,congruent,,0,12,12,0,,,,,,,,,,,,,,,,,,,,,2,031,2019_Oct_15_1021,trustSTIs,3.0.0b12,59.89002974539413,
M013C,faces/M013C.jpg,6.035534283,Trustworthy,Woke up a woman passed out on the subway and made sure that she got home safely,mean,mismatch,congruent,,0,13,13,2,,,,,,,,,,,,,,,,,,,,,2,031,2019_Oct_15_1021,trustSTIs,3.0.0b12,59.89002974539413,
M077C,faces/M077C.jpg,6.415070475,Trustworthy,Insulted a stranger by making a racial slur,insensitive,implicit,incongruent,,0,14,14,16,,,,,,,,,,,,,,,,,,,,,2,031,2019_Oct_15_1021,trustSTIs,3.0.0b12,59.89002974539413,
M006C,faces/M006C.jpg,6.0640122,Trustworthy,Helped a man in a wheelchair cross a busy intersection,selfish,mismatch,congruent,,0,15,15,1,,,,,,,,,,,,,,,,,,,,,2,031,2019_Oct_15_1021,trustSTIs,3.0.0b12,59.89002974539413,
M071C,faces/M071C.jpg,5.923639075,Trustworthy,Stole and used their mother's prescription medication,untrustworthy,implicit,incongruent,,0,16,16,15,,,,,,,,,,,,,,,,,,,,,2,031,2019_Oct_15_1021,trustSTIs,3.0.0b12,59.89002974539413,
M031C,faces/M031C.jpg,5.921622915,Trustworthy,Returned a lost wallet,honest,implicit,congruent,,0,17,17,7,,,,,,,,,,,,,,,,,,,,,2,031,2019_Oct_15_1021,trustSTIs,3.0.0b12,59.89002974539413,
M032C,faces/M032C.jpg,4.74092746,Untrustworthy,Was responsible and got up early to drive a roommate to the airport,responsible,explicit,incongruent,,0,18,18,23,,,,,,,,,,,,,,,,,,,,,2,031,2019_Oct_15_1021,trustSTIs,3.0.0b12,59.89002974539413,
M081C,faces/M081C.jpg,4.350806448,Untrustworthy,Told a racist joke at a party,callous,implicit,congruent,,0,19,19,33,,,,,,,,,,,,,,,,,,,,,2,031,2019_Oct_15_1021,trustSTIs,3.0.0b12,59.89002974539413,
