stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate
M008C,faces/M008C.jpg,4.033770203,Untrustworthy,Was careless and drove their car the wrong way down a one-way street,careless,explicit,congruent,,0,29,29,18,,,,,,,,,,,,,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M087C,faces/M087C.jpg,6.061491925,Trustworthy,Held the doors to the subway for an elderly woman with a walker,arrogant,mismatch,congruent,,0,30,30,16,,,,,,,,,,,,,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M032C,faces/M032C.jpg,4.74092746,Untrustworthy,Stole and used their mother's prescription medication,warm,mismatch,congruent,,0,31,31,24,,,,,,,,,,,,,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M017C,faces/M017C.jpg,4.724042335,Untrustworthy,Was selfish and could not remember the birthdays of their family members,selfish,explicit,congruent,,0,32,32,19,,,,,,,,,,,,,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M076C,faces/M076C.jpg,4.724042295,Untrustworthy,Paid for a taxi to take an intoxicated man to his residence,giving,implicit,incongruent,,0,33,33,32,,,,,,,,,,,,,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M092C,faces/M092C.jpg,4.779737903,Untrustworthy,Took care of their parent during an illness,cowardly,mismatch,incongruent,,0,34,34,35,,,,,,,,,,,,,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M029C,faces/M029C.jpg,5.814516125,Trustworthy,Told a racist joke at a party,polite,mismatch,incongruent,,0,35,35,6,,,,,,,,,,,,,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
,,,,,,,,54 ÷ 9 = ?,,,,,0,0,0,4,,,,,['space'],[17.065044600050896],,,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
,,,,,,,,169 ÷ 13 = ?,,,,,0,1,1,8,,,,,['space'],[7.463912500068545],,,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
,,,,,,,,(5 x 4) - 12 = ?,,,,,0,2,2,9,,,,,['space'],[10.01862899994012],,,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
,,,,,,,,√100 = ?,,,,,0,3,3,3,,,,,['space'],[5.176235900027677],,,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
,,,,,,,,(24 ÷ 3) x 5 = ?,,,,,0,4,4,5,,,,,['space'],[8.966862299945205],,,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
,,,,,,,,7³ = ?,,,,,0,5,5,7,,,,,['space'],[6.178227000054903],,,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
,,,,,,,,√49 x 7 = ?,,,,,0,6,6,6,,,,,['space'],[5.660630000056699],,,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
,,,,,,,,(5 + 7) ÷ 4 = ?,,,,,0,7,7,1,,,,,['space'],[9.100211400073022],,,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
,,,,,,,,6 * 9 = ?,,,,,0,8,8,2,,,,,['space'],[7.9815758999902755],,,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
,,,,,,,,3² = ?,,,,,0,9,9,0,,,,,['space'],[3.6567116000223905],,,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M066C,faces/M066C.jpg,4.707409208,Untrustworthy,Was caring and helped a man in a wheelchair cross a busy intersection,caring,explicit,incongruent,,,,,,,,,,0,0,0,28,,,right,5.7775328,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M058C,faces/M058C.jpg,6.1066028,Trustworthy,Paid a friend back the money they owed within only a few days,reliable,implicit,congruent,,,,,,,,,,0,1,1,12,,,left,4.9927152,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M093C,faces/M093C.jpg,6.071068575,Trustworthy,Visited a sick friend in the hospital,sexist,mismatch,congruent,,,,,,,,,,0,2,2,17,,,right,3.0892471,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M020C,faces/M020C.jpg,4.750000023,Untrustworthy,Was very concerned about their personal appearance,vain,implicit,congruent,,,,,,,,,,0,3,3,21,,,left,4.7255596,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M017C,faces/M017C.jpg,4.724042335,Untrustworthy,Was selfish and could not remember the birthdays of their family members,selfish,explicit,congruent,,,,,,,,,,0,4,4,19,,,right,2.7886895,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M076C,faces/M076C.jpg,4.724042295,Untrustworthy,Paid for a taxi to take an intoxicated man to his residence,giving,implicit,incongruent,,,,,,,,,,0,5,5,32,,,left,2.7217496,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M033C,faces/M033C.jpg,4.943548355,Untrustworthy,Insulted a stranger by making a racial slur,honest,mismatch,congruent,,,,,,,,,,0,6,6,25,,,right,3.790337,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M021C,faces/M021C.jpg,4.828377083,Untrustworthy,Cheated on their spouse while on a business trip,dishonest,implicit,congruent,,,,,,,,,,0,7,7,22,,,left,9.4008183,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M042C,faces/M042C.jpg,5.596522235,Trustworthy,Heckled a woman speaking on human rights,dependable,mismatch,incongruent,,,,,,,,,,0,8,8,8,,,right,2.7887234,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M071C,faces/M071C.jpg,5.923639075,Trustworthy,Got up early to drive a roommate to the airport,responsible,implicit,congruent,,,,,,,,,,0,9,9,14,,,right,2.6384111,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M061C,faces/M061C.jpg,4.652721745,Untrustworthy,Was selfless and volunteered at children's hospital,selfless,explicit,incongruent,,,,,,,,,,0,10,10,27,,,left,3.1393037,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M062C,faces/M062C.jpg,5.597530268,Trustworthy,Tutored a struggling classmate for free,generous,implicit,congruent,,,,,,,,,,0,11,11,13,,,left,3.1059425,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M067C,faces/M067C.jpg,4.9541331,Untrustworthy,Was trustworthy and woke up a woman passed out on the subway and made sure that she got home safely,trustworthy,explicit,incongruent,,,,,,,,,,0,12,12,29,,,right,2.2210019,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M027C,faces/M027C.jpg,4.682963673,Untrustworthy,Ignored a man bleeding on the sidewalk,cold,implicit,congruent,,,,,,,,,,0,13,13,23,,,left,3.3563776,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M086C,faces/M086C.jpg,4.845010075,Untrustworthy,Returned a lost wallet,insensitive,mismatch,incongruent,,,,,,,,,,0,14,14,34,,,right,3.8906687,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M019C,faces/M019C.jpg,3.257056473,Untrustworthy,Was mean and swore at a cab driver and ran away without paying,mean,explicit,congruent,,,,,,,,,,0,15,15,20,,,left,1.3360479,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M077C,faces/M077C.jpg,6.415070475,Trustworthy,Gave up seat on the bus to a pregnant lady,callous,mismatch,congruent,,,,,,,,,,0,16,16,15,,,left,4.7255508,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M050C,faces/M050C.jpg,5.690020225,Trustworthy,Was hardworking and organized a group to renovate some run-down houses,hardworking,explicit,congruent,,,,,,,,,,0,17,17,10,,,right,4.6084734,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M087C,faces/M087C.jpg,6.061491925,Trustworthy,Held the doors to the subway for an elderly woman with a walker,arrogant,mismatch,congruent,,,,,,,,,,0,18,18,16,,,left,2.4046592,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M031C,faces/M031C.jpg,5.921622915,Trustworthy,Went out of their way to ignore some new coworkers for several weeks,respectful,mismatch,incongruent,,,,,,,,,,0,19,19,7,,,left,3.0390742,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M037C,faces/M037C.jpg,4.31502017,Untrustworthy,Hit a car and left the scene of the accident,compassionate,mismatch,congruent,,,,,,,,,,0,20,20,26,,,right,1.619863,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M070C,faces/M070C.jpg,4.7144657,Untrustworthy,Saved a person from drowning,heroic,implicit,incongruent,,,,,,,,,,0,21,21,30,,,left,4.6754771,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M051C,faces/M051C.jpg,5.67212695,Trustworthy,Was attentive and kept the music down for their roommates,attentive,explicit,congruent,,,,,,,,,,0,22,22,11,,,right,1.9037175,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M006C,faces/M006C.jpg,6.0640122,Trustworthy,Was immoral and attempted to rape a woman who was walking down a dark street,immoral,explicit,incongruent,,,,,,,,,,0,23,23,1,,,left,4.1578322,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M032C,faces/M032C.jpg,4.74092746,Untrustworthy,Stole and used their mother's prescription medication,warm,mismatch,congruent,,,,,,,,,,0,24,24,24,,,right,1.4863107,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M008C,faces/M008C.jpg,4.033770203,Untrustworthy,Was careless and drove their car the wrong way down a one-way street,careless,explicit,congruent,,,,,,,,,,0,25,25,18,,,left,2.5548958,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M081C,faces/M081C.jpg,4.350806448,Untrustworthy,Provided food and clothing for flood victims,untrustworthy,mismatch,incongruent,,,,,,,,,,0,26,26,33,,,left,2.605007,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M029C,faces/M029C.jpg,5.814516125,Trustworthy,Told a racist joke at a party,polite,mismatch,incongruent,,,,,,,,,,0,27,27,6,,,right,2.771961,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M022C,faces/M022C.jpg,5.7741936,Trustworthy,Cursed out a co-worker for their incompetence,demeaning,implicit,incongruent,,,,,,,,,,0,28,28,4,,,left,2.5548821,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M014C,faces/M014C.jpg,5.649445575,Trustworthy,Ridiculed people behind their backs,unfair,implicit,incongruent,,,,,,,,,,0,29,29,3,,,left,1.9037366,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M049C,faces/M049C.jpg,6.053175375,Trustworthy,Was supportive and took a friend out for a beer to celebrate his promotion,supportive,explicit,congruent,,,,,,,,,,0,30,30,9,,,left,2.6049231,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M092C,faces/M092C.jpg,4.779737903,Untrustworthy,Took care of their parent during an illness,cowardly,mismatch,incongruent,,,,,,,,,,0,31,31,35,,,right,2.2376181,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M026C,faces/M026C.jpg,5.823084825,Trustworthy,Took a ten-dollar bill from their roommate's dresser without asking,thieving,implicit,incongruent,,,,,,,,,,0,32,32,5,,,left,2.2876959,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M072C,faces/M072C.jpg,4.8732359,Untrustworthy,Helped a lost child find his parents at a mall,kind,implicit,incongruent,,,,,,,,,,0,33,33,31,,,right,1.9203528,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M013C,faces/M013C.jpg,6.035534283,Trustworthy,Was cruel and pushed a lost child out of their way and ignored her cries for help,cruel,explicit,incongruent,,,,,,,,,,0,34,34,2,,,right,2.2209098,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
M004C,faces/M004C.jpg,6.470262,Trustworthy,Was greedy and stole money and jewelry from the relatives he was living with,greedy,explicit,incongruent,,,,,,,,,,0,35,35,0,,,right,4.7755277,,,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
,,,,,,,,,,,,,,,,,,,,,,,,,19,5.994,,,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
,,,,,,,,,,,,,,,,,,,,,,,,,,,right,4.5082031,,,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,2.120739,,,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,5.3263715,4,63,2019_Oct_16_1339,trustSTIs,3.0.0b12,59.88938433
