stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M026C,faces/M026C.jpg,5.823084825,Trustworthy,Was giving and paid for a taxi to take an intoxicated man to his residence,giving,explicit,congruent,,0,0,0,5,,,,,,,,,,,,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M029C,faces/M029C.jpg,5.814516125,Trustworthy,Provided food and clothing for flood victims,warm,implicit,congruent,,0,1,1,6,,,,,,,,,,,,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M006C,faces/M006C.jpg,6.0640122,Trustworthy,Helped a man in a wheelchair cross a busy intersection,selfish,mismatch,congruent,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M004C,faces/M004C.jpg,6.470262,Trustworthy,Volunteered at children's hospital,careless,mismatch,congruent,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M021C,faces/M021C.jpg,4.828377083,Untrustworthy,Was generous and tutored a struggling classmate for free,generous,explicit,incongruent,,0,4,4,22,,,,,,,,,,,,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M050C,faces/M050C.jpg,5.690020225,Trustworthy,Could not remember the birthdays of their family members,caring,mismatch,incongruent,,0,5,5,10,,,,,,,,,,,,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M081C,faces/M081C.jpg,4.350806448,Untrustworthy,Told a racist joke at a party,callous,implicit,congruent,,0,6,6,33,,,,,,,,,,,,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M017C,faces/M017C.jpg,4.724042335,Untrustworthy,Organized a group to renovate some run-down houses,immoral,mismatch,incongruent,,0,7,7,19,,,,,,,,,,,,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M062C,faces/M062C.jpg,5.597530268,Trustworthy,Was dishonest and cheated on their spouse while on a business trip,dishonest,explicit,incongruent,,0,8,8,13,,,,,,,,,,,,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M032C,faces/M032C.jpg,4.74092746,Untrustworthy,Was responsible and got up early to drive a roommate to the airport,responsible,explicit,incongruent,,0,9,9,23,,,,,,,,,,,,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M092C,faces/M092C.jpg,4.779737903,Untrustworthy,Heckled a woman speaking on human rights,sexist,implicit,congruent,,0,10,10,35,,,,,,,,,,,,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M020C,faces/M020C.jpg,4.750000023,Untrustworthy,Was reliable and paid a friend back the money they owed within only a few days,reliable,explicit,incongruent,,0,11,11,21,,,,,,,,,,,,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M076C,faces/M076C.jpg,4.724042295,Untrustworthy,Was thieving and took a ten-dollar bill from their roommate's dresser without asking,thieving,explicit,congruent,,0,12,12,32,,,,,,,,,,,,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M066C,faces/M066C.jpg,4.707409208,Untrustworthy,Attempted to rape a woman who was walking down a dark street,hardworking,mismatch,congruent,,0,13,13,28,,,,,,,,,,,,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M014C,faces/M014C.jpg,5.649445575,Trustworthy,Was heroic and saved a person from drowning,heroic,explicit,congruent,,0,14,14,3,,,,,,,,,,,,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M008C,faces/M008C.jpg,4.033770203,Untrustworthy,Took a friend out for a beer to celebrate his promotion,greedy,mismatch,incongruent,,0,15,15,18,,,,,,,,,,,,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M037C,faces/M037C.jpg,4.31502017,Untrustworthy,Held the doors to the subway for an elderly woman with a walker,respectful,implicit,incongruent,,0,16,16,25,,,,,,,,,,,,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M087C,faces/M087C.jpg,6.061491925,Trustworthy,Hit a car and left the scene of the accident,cowardly,implicit,incongruent,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M031C,faces/M031C.jpg,5.921622915,Trustworthy,Returned a lost wallet,honest,implicit,congruent,,0,18,18,7,,,,,,,,,,,,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M019C,faces/M019C.jpg,3.257056473,Untrustworthy,Kept the music down for their roommates,cruel,mismatch,incongruent,,0,19,19,20,,,,,,,,,,,,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M067C,faces/M067C.jpg,4.9541331,Untrustworthy,Pushed a lost child out of their way and ignored her cries for help,attentive,mismatch,congruent,,0,20,20,29,,,,,,,,,,,,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M049C,faces/M049C.jpg,6.053175375,Trustworthy,Drove their car the wrong way down a one-way street,selfless,mismatch,incongruent,,0,21,21,9,,,,,,,,,,,,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M070C,faces/M070C.jpg,4.7144657,Untrustworthy,Was unfair and ridiculed people behind their backs,unfair,explicit,congruent,,0,22,22,30,,,,,,,,,,,,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M051C,faces/M051C.jpg,5.67212695,Trustworthy,Swore at a cab driver and ran away without paying,trustworthy,mismatch,incongruent,,0,23,23,11,,,,,,,,,,,,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M058C,faces/M058C.jpg,6.1066028,Trustworthy,Was vain and was very concerned about their personal appearance,vain,explicit,incongruent,,0,24,24,12,,,,,,,,,,,,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M086C,faces/M086C.jpg,4.845010075,Untrustworthy,Went out of their way to ignore some new coworkers for several weeks,arrogant,implicit,congruent,,0,25,25,34,,,,,,,,,,,,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M013C,faces/M013C.jpg,6.035534283,Trustworthy,Woke up a woman passed out on the subway and made sure that she got home safely,mean,mismatch,congruent,,0,26,26,2,,,,,,,,,,,,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M022C,faces/M022C.jpg,5.7741936,Trustworthy,Was kind and helped a lost child find his parents at a mall,kind,explicit,congruent,,0,27,27,4,,,,,,,,,,,,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M033C,faces/M033C.jpg,4.943548355,Untrustworthy,Gave up seat on the bus to a pregnant lady,polite,implicit,incongruent,,0,28,28,24,,,,,,,,,,,,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M077C,faces/M077C.jpg,6.415070475,Trustworthy,Insulted a stranger by making a racial slur,insensitive,implicit,incongruent,,0,29,29,16,,,,,,,,,,,,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M040C,faces/M040C.jpg,4.419858935,Untrustworthy,Visited a sick friend in the hospital,dependable,implicit,incongruent,,0,30,30,26,,,,,,,,,,,,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M069C,faces/M069C.jpg,5.749747885,Trustworthy,Was cold and ignored a man bleeding on the sidewalk,cold,explicit,incongruent,,0,31,31,14,,,,,,,,,,,,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M071C,faces/M071C.jpg,5.923639075,Trustworthy,Stole and used their mother's prescription medication,untrustworthy,implicit,incongruent,,0,32,32,15,,,,,,,,,,,,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M061C,faces/M061C.jpg,4.652721745,Untrustworthy,Stole money and jewelry from the relatives he was living with,supportive,mismatch,congruent,,0,33,33,27,,,,,,,,,,,,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M042C,faces/M042C.jpg,5.596522235,Trustworthy,Took care of their parent during an illness,compassionate,implicit,congruent,,0,34,34,8,,,,,,,,,,,,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M072C,faces/M072C.jpg,4.8732359,Untrustworthy,Was demeaning and cursed out a co-worker for their incompetence,demeaning,explicit,congruent,,0,35,35,31,,,,,,,,,,,,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
,,,,,,,,7³ = ?,,,,,0,0,0,7,,,,,['space'],[6.362204099074006],,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
,,,,,,,,√100 = ?,,,,,0,1,1,3,,,,,['space'],[5.927927998825908],,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
,,,,,,,,3² = ?,,,,,0,2,2,0,,,,,['space'],[1.8368374984711409],,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
,,,,,,,,√49 x 7 = ?,,,,,0,3,3,6,,,,,['space'],[3.3063632007688284],,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
,,,,,,,,(5 x 4) - 12 = ?,,,,,0,4,4,9,,,,,['space'],[3.0561431013047695],,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
,,,,,,,,54 ÷ 9 = ?,,,,,0,5,5,4,,,,,['space'],[6.3286726996302605],,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
,,,,,,,,(24 ÷ 3) x 5 = ?,,,,,0,6,6,5,,,,,['space'],[3.439741000533104],,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
,,,,,,,,169 ÷ 13 = ?,,,,,0,7,7,8,,,,,['space'],[3.4904676005244255],,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
,,,,,,,,(5 + 7) ÷ 4 = ?,,,,,0,8,8,1,,,,,['space'],[9.117093000560999],,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
,,,,,,,,6 * 9 = ?,,,,,0,9,9,2,,,,,['space'],[5.777637200430036],,,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M049C,faces/M049C.jpg,6.053175375,Trustworthy,Drove their car the wrong way down a one-way street,selfless,mismatch,incongruent,,,,,,,,,,0,0,0,9,,,right,12.33965509943664,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M066C,faces/M066C.jpg,4.707409208,Untrustworthy,Attempted to rape a woman who was walking down a dark street,hardworking,mismatch,congruent,,,,,,,,,,0,1,1,28,,,right,3.1226697992533445,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M013C,faces/M013C.jpg,6.035534283,Trustworthy,Woke up a woman passed out on the subway and made sure that she got home safely,mean,mismatch,congruent,,,,,,,,,,0,2,2,2,,,right,2.003874499350786,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M051C,faces/M051C.jpg,5.67212695,Trustworthy,Swore at a cab driver and ran away without paying,trustworthy,mismatch,incongruent,,,,,,,,,,0,3,3,11,,,left,3.65705749951303,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M032C,faces/M032C.jpg,4.74092746,Untrustworthy,Was responsible and got up early to drive a roommate to the airport,responsible,explicit,incongruent,,,,,,,,,,0,4,4,23,,,left,1.5864661000669003,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M061C,faces/M061C.jpg,4.652721745,Untrustworthy,Stole money and jewelry from the relatives he was living with,supportive,mismatch,congruent,,,,,,,,,,0,5,5,27,,,right,3.473303100094199,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M092C,faces/M092C.jpg,4.779737903,Untrustworthy,Heckled a woman speaking on human rights,sexist,implicit,congruent,,,,,,,,,,0,6,6,35,,,left,1.5531565994024277,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
M022C,faces/M022C.jpg,5.7741936,Trustworthy,Was kind and helped a lost child find his parents at a mall,kind,explicit,congruent,,,,,,,,,,0,7,7,4,,,left,1.503032099455595,,,,,,,,,2,115,2019_Oct_22_1146,trustSTIs,3.0.0b12,59.893043012116834,
