stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M058C,faces/M058C.jpg,6.1066028,Trustworthy,Was vain and was very concerned about their personal appearance,vain,explicit,incongruent,,0,0,0,12,,,,,,,,,,,,,,,,,,,,,2,091,2019_Oct_21_1131,trustSTIs,3.0.0b12,59.87482572598758,
M062C,faces/M062C.jpg,5.597530268,Trustworthy,Was dishonest and cheated on their spouse while on a business trip,dishonest,explicit,incongruent,,0,1,1,13,,,,,,,,,,,,,,,,,,,,,2,091,2019_Oct_21_1131,trustSTIs,3.0.0b12,59.87482572598758,
M061C,faces/M061C.jpg,4.652721745,Untrustworthy,Stole money and jewelry from the relatives he was living with,supportive,mismatch,congruent,,0,2,2,27,,,,,,,,,,,,,,,,,,,,,2,091,2019_Oct_21_1131,trustSTIs,3.0.0b12,59.87482572598758,
M086C,faces/M086C.jpg,4.845010075,Untrustworthy,Went out of their way to ignore some new coworkers for several weeks,arrogant,implicit,congruent,,0,3,3,34,,,,,,,,,,,,,,,,,,,,,2,091,2019_Oct_21_1131,trustSTIs,3.0.0b12,59.87482572598758,
M019C,faces/M019C.jpg,3.257056473,Untrustworthy,Kept the music down for their roommates,cruel,mismatch,incongruent,,0,4,4,20,,,,,,,,,,,,,,,,,,,,,2,091,2019_Oct_21_1131,trustSTIs,3.0.0b12,59.87482572598758,
M004C,faces/M004C.jpg,6.470262,Trustworthy,Volunteered at children's hospital,careless,mismatch,congruent,,0,5,5,0,,,,,,,,,,,,,,,,,,,,,2,091,2019_Oct_21_1131,trustSTIs,3.0.0b12,59.87482572598758,
M037C,faces/M037C.jpg,4.31502017,Untrustworthy,Held the doors to the subway for an elderly woman with a walker,respectful,implicit,incongruent,,0,6,6,25,,,,,,,,,,,,,,,,,,,,,2,091,2019_Oct_21_1131,trustSTIs,3.0.0b12,59.87482572598758,
M017C,faces/M017C.jpg,4.724042335,Untrustworthy,Organized a group to renovate some run-down houses,immoral,mismatch,incongruent,,0,7,7,19,,,,,,,,,,,,,,,,,,,,,2,091,2019_Oct_21_1131,trustSTIs,3.0.0b12,59.87482572598758,
M076C,faces/M076C.jpg,4.724042295,Untrustworthy,Was thieving and took a ten-dollar bill from their roommate's dresser without asking,thieving,explicit,congruent,,0,8,8,32,,,,,,,,,,,,,,,,,,,,,2,091,2019_Oct_21_1131,trustSTIs,3.0.0b12,59.87482572598758,
M049C,faces/M049C.jpg,6.053175375,Trustworthy,Drove their car the wrong way down a one-way street,selfless,mismatch,incongruent,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,2,091,2019_Oct_21_1131,trustSTIs,3.0.0b12,59.87482572598758,
M040C,faces/M040C.jpg,4.419858935,Untrustworthy,Visited a sick friend in the hospital,dependable,implicit,incongruent,,0,10,10,26,,,,,,,,,,,,,,,,,,,,,2,091,2019_Oct_21_1131,trustSTIs,3.0.0b12,59.87482572598758,
M022C,faces/M022C.jpg,5.7741936,Trustworthy,Was kind and helped a lost child find his parents at a mall,kind,explicit,congruent,,0,11,11,4,,,,,,,,,,,,,,,,,,,,,2,091,2019_Oct_21_1131,trustSTIs,3.0.0b12,59.87482572598758,
M081C,faces/M081C.jpg,4.350806448,Untrustworthy,Told a racist joke at a party,callous,implicit,congruent,,0,12,12,33,,,,,,,,,,,,,,,,,,,,,2,091,2019_Oct_21_1131,trustSTIs,3.0.0b12,59.87482572598758,
M092C,faces/M092C.jpg,4.779737903,Untrustworthy,Heckled a woman speaking on human rights,sexist,implicit,congruent,,0,13,13,35,,,,,,,,,,,,,,,,,,,,,2,091,2019_Oct_21_1131,trustSTIs,3.0.0b12,59.87482572598758,
M020C,faces/M020C.jpg,4.750000023,Untrustworthy,Was reliable and paid a friend back the money they owed within only a few days,reliable,explicit,incongruent,,0,14,14,21,,,,,,,,,,,,,,,,,,,,,2,091,2019_Oct_21_1131,trustSTIs,3.0.0b12,59.87482572598758,
