stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M062C,faces/M062C.jpg,5.597530268,Trustworthy,Tutored a struggling classmate for free,demeaning,mismatch,congruent,,0,0,0,13,,,,,,,,,,,,,,,,,,,,,6,077,2019_Oct_17_1236,trustSTIs,3.0.0b12,59.865326924715454,
M027C,faces/M027C.jpg,4.682963673,Untrustworthy,Ignored a man bleeding on the sidewalk,giving,mismatch,congruent,,0,1,1,23,,,,,,,,,,,,,,,,,,,,,6,077,2019_Oct_17_1236,trustSTIs,3.0.0b12,59.865326924715454,
M008C,faces/M008C.jpg,4.033770203,Untrustworthy,Drove their car the wrong way down a one-way street,careless,implicit,congruent,,0,2,2,18,,,,,,,,,,,,,,,,,,,,,6,077,2019_Oct_17_1236,trustSTIs,3.0.0b12,59.865326924715454,
M081C,faces/M081C.jpg,4.350806448,Untrustworthy,Was warm and provided food and clothing for flood victims,warm,explicit,incongruent,,0,3,3,33,,,,,,,,,,,,,,,,,,,,,6,077,2019_Oct_17_1236,trustSTIs,3.0.0b12,59.865326924715454,
M093C,faces/M093C.jpg,6.071068575,Trustworthy,Was dependable and visited a sick friend in the hospital,dependable,explicit,congruent,,0,4,4,17,,,,,,,,,,,,,,,,,,,,,6,077,2019_Oct_17_1236,trustSTIs,3.0.0b12,59.865326924715454,
M014C,faces/M014C.jpg,5.649445575,Trustworthy,Ridiculed people behind their backs,reliable,mismatch,incongruent,,0,5,5,3,,,,,,,,,,,,,,,,,,,,,6,077,2019_Oct_17_1236,trustSTIs,3.0.0b12,59.865326924715454,
M058C,faces/M058C.jpg,6.1066028,Trustworthy,Paid a friend back the money they owed within only a few days,unfair,mismatch,congruent,,0,6,6,12,,,,,,,,,,,,,,,,,,,,,6,077,2019_Oct_17_1236,trustSTIs,3.0.0b12,59.865326924715454,
M037C,faces/M037C.jpg,4.31502017,Untrustworthy,Was cowardly and hit a car and left the scene of the accident,cowardly,explicit,congruent,,0,7,7,26,,,,,,,,,,,,,,,,,,,,,6,077,2019_Oct_17_1236,trustSTIs,3.0.0b12,59.865326924715454,
M072C,faces/M072C.jpg,4.8732359,Untrustworthy,Helped a lost child find his parents at a mall,dishonest,mismatch,incongruent,,0,8,8,31,,,,,,,,,,,,,,,,,,,,,6,077,2019_Oct_17_1236,trustSTIs,3.0.0b12,59.865326924715454,
M071C,faces/M071C.jpg,5.923639075,Trustworthy,Got up early to drive a roommate to the airport,thieving,mismatch,congruent,,0,9,9,14,,,,,,,,,,,,,,,,,,,,,6,077,2019_Oct_17_1236,trustSTIs,3.0.0b12,59.865326924715454,
