stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M013C,faces/M013C.jpg,6.035534283,Trustworthy,Woke up a woman passed out on the subway and made sure that she got home safely,mean,mismatch,congruent,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,2,103,2019_Oct_22_0756,trustSTIs,3.0.0b12,59.89437068283806,
M040C,faces/M040C.jpg,4.419858935,Untrustworthy,Visited a sick friend in the hospital,dependable,implicit,incongruent,,0,1,1,26,,,,,,,,,,,,,,,,,,,,,2,103,2019_Oct_22_0756,trustSTIs,3.0.0b12,59.89437068283806,
M049C,faces/M049C.jpg,6.053175375,Trustworthy,Drove their car the wrong way down a one-way street,selfless,mismatch,incongruent,,0,2,2,9,,,,,,,,,,,,,,,,,,,,,2,103,2019_Oct_22_0756,trustSTIs,3.0.0b12,59.89437068283806,
M058C,faces/M058C.jpg,6.1066028,Trustworthy,Was vain and was very concerned about their personal appearance,vain,explicit,incongruent,,0,3,3,12,,,,,,,,,,,,,,,,,,,,,2,103,2019_Oct_22_0756,trustSTIs,3.0.0b12,59.89437068283806,
M077C,faces/M077C.jpg,6.415070475,Trustworthy,Insulted a stranger by making a racial slur,insensitive,implicit,incongruent,,0,4,4,16,,,,,,,,,,,,,,,,,,,,,2,103,2019_Oct_22_0756,trustSTIs,3.0.0b12,59.89437068283806,
M086C,faces/M086C.jpg,4.845010075,Untrustworthy,Went out of their way to ignore some new coworkers for several weeks,arrogant,implicit,congruent,,0,5,5,34,,,,,,,,,,,,,,,,,,,,,2,103,2019_Oct_22_0756,trustSTIs,3.0.0b12,59.89437068283806,
M021C,faces/M021C.jpg,4.828377083,Untrustworthy,Was generous and tutored a struggling classmate for free,generous,explicit,incongruent,,0,6,6,22,,,,,,,,,,,,,,,,,,,,,2,103,2019_Oct_22_0756,trustSTIs,3.0.0b12,59.89437068283806,
M076C,faces/M076C.jpg,4.724042295,Untrustworthy,Was thieving and took a ten-dollar bill from their roommate's dresser without asking,thieving,explicit,congruent,,0,7,7,32,,,,,,,,,,,,,,,,,,,,,2,103,2019_Oct_22_0756,trustSTIs,3.0.0b12,59.89437068283806,
M081C,faces/M081C.jpg,4.350806448,Untrustworthy,Told a racist joke at a party,callous,implicit,congruent,,0,8,8,33,,,,,,,,,,,,,,,,,,,,,2,103,2019_Oct_22_0756,trustSTIs,3.0.0b12,59.89437068283806,
M008C,faces/M008C.jpg,4.033770203,Untrustworthy,Took a friend out for a beer to celebrate his promotion,greedy,mismatch,incongruent,,0,9,9,18,,,,,,,,,,,,,,,,,,,,,2,103,2019_Oct_22_0756,trustSTIs,3.0.0b12,59.89437068283806,
M069C,faces/M069C.jpg,5.749747885,Trustworthy,Was cold and ignored a man bleeding on the sidewalk,cold,explicit,incongruent,,0,10,10,14,,,,,,,,,,,,,,,,,,,,,2,103,2019_Oct_22_0756,trustSTIs,3.0.0b12,59.89437068283806,
M067C,faces/M067C.jpg,4.9541331,Untrustworthy,Pushed a lost child out of their way and ignored her cries for help,attentive,mismatch,congruent,,0,11,11,29,,,,,,,,,,,,,,,,,,,,,2,103,2019_Oct_22_0756,trustSTIs,3.0.0b12,59.89437068283806,
M066C,faces/M066C.jpg,4.707409208,Untrustworthy,Attempted to rape a woman who was walking down a dark street,hardworking,mismatch,congruent,,0,12,12,28,,,,,,,,,,,,,,,,,,,,,2,103,2019_Oct_22_0756,trustSTIs,3.0.0b12,59.89437068283806,
M014C,faces/M014C.jpg,5.649445575,Trustworthy,Was heroic and saved a person from drowning,heroic,explicit,congruent,,0,13,13,3,,,,,,,,,,,,,,,,,,,,,2,103,2019_Oct_22_0756,trustSTIs,3.0.0b12,59.89437068283806,
M029C,faces/M029C.jpg,5.814516125,Trustworthy,Provided food and clothing for flood victims,warm,implicit,congruent,,0,14,14,6,,,,,,,,,,,,,,,,,,,,,2,103,2019_Oct_22_0756,trustSTIs,3.0.0b12,59.89437068283806,
M051C,faces/M051C.jpg,5.67212695,Trustworthy,Swore at a cab driver and ran away without paying,trustworthy,mismatch,incongruent,,0,15,15,11,,,,,,,,,,,,,,,,,,,,,2,103,2019_Oct_22_0756,trustSTIs,3.0.0b12,59.89437068283806,
M092C,faces/M092C.jpg,4.779737903,Untrustworthy,Heckled a woman speaking on human rights,sexist,implicit,congruent,,0,16,16,35,,,,,,,,,,,,,,,,,,,,,2,103,2019_Oct_22_0756,trustSTIs,3.0.0b12,59.89437068283806,
M032C,faces/M032C.jpg,4.74092746,Untrustworthy,Was responsible and got up early to drive a roommate to the airport,responsible,explicit,incongruent,,0,17,17,23,,,,,,,,,,,,,,,,,,,,,2,103,2019_Oct_22_0756,trustSTIs,3.0.0b12,59.89437068283806,
M017C,faces/M017C.jpg,4.724042335,Untrustworthy,Organized a group to renovate some run-down houses,immoral,mismatch,incongruent,,0,18,18,19,,,,,,,,,,,,,,,,,,,,,2,103,2019_Oct_22_0756,trustSTIs,3.0.0b12,59.89437068283806,
M033C,faces/M033C.jpg,4.943548355,Untrustworthy,Gave up seat on the bus to a pregnant lady,polite,implicit,incongruent,,0,19,19,24,,,,,,,,,,,,,,,,,,,,,2,103,2019_Oct_22_0756,trustSTIs,3.0.0b12,59.89437068283806,
M050C,faces/M050C.jpg,5.690020225,Trustworthy,Could not remember the birthdays of their family members,caring,mismatch,incongruent,,0,20,20,10,,,,,,,,,,,,,,,,,,,,,2,103,2019_Oct_22_0756,trustSTIs,3.0.0b12,59.89437068283806,
M004C,faces/M004C.jpg,6.470262,Trustworthy,Volunteered at children's hospital,careless,mismatch,congruent,,0,21,21,0,,,,,,,,,,,,,,,,,,,,,2,103,2019_Oct_22_0756,trustSTIs,3.0.0b12,59.89437068283806,
M061C,faces/M061C.jpg,4.652721745,Untrustworthy,Stole money and jewelry from the relatives he was living with,supportive,mismatch,congruent,,0,22,22,27,,,,,,,,,,,,,,,,,,,,,2,103,2019_Oct_22_0756,trustSTIs,3.0.0b12,59.89437068283806,
M006C,faces/M006C.jpg,6.0640122,Trustworthy,Helped a man in a wheelchair cross a busy intersection,selfish,mismatch,congruent,,0,23,23,1,,,,,,,,,,,,,,,,,,,,,2,103,2019_Oct_22_0756,trustSTIs,3.0.0b12,59.89437068283806,
M037C,faces/M037C.jpg,4.31502017,Untrustworthy,Held the doors to the subway for an elderly woman with a walker,respectful,implicit,incongruent,,0,24,24,25,,,,,,,,,,,,,,,,,,,,,2,103,2019_Oct_22_0756,trustSTIs,3.0.0b12,59.89437068283806,
M019C,faces/M019C.jpg,3.257056473,Untrustworthy,Kept the music down for their roommates,cruel,mismatch,incongruent,,0,25,25,20,,,,,,,,,,,,,,,,,,,,,2,103,2019_Oct_22_0756,trustSTIs,3.0.0b12,59.89437068283806,
M020C,faces/M020C.jpg,4.750000023,Untrustworthy,Was reliable and paid a friend back the money they owed within only a few days,reliable,explicit,incongruent,,0,26,26,21,,,,,,,,,,,,,,,,,,,,,2,103,2019_Oct_22_0756,trustSTIs,3.0.0b12,59.89437068283806,
M087C,faces/M087C.jpg,6.061491925,Trustworthy,Hit a car and left the scene of the accident,cowardly,implicit,incongruent,,0,27,27,17,,,,,,,,,,,,,,,,,,,,,2,103,2019_Oct_22_0756,trustSTIs,3.0.0b12,59.89437068283806,
M071C,faces/M071C.jpg,5.923639075,Trustworthy,Stole and used their mother's prescription medication,untrustworthy,implicit,incongruent,,0,28,28,15,,,,,,,,,,,,,,,,,,,,,2,103,2019_Oct_22_0756,trustSTIs,3.0.0b12,59.89437068283806,
M070C,faces/M070C.jpg,4.7144657,Untrustworthy,Was unfair and ridiculed people behind their backs,unfair,explicit,congruent,,0,29,29,30,,,,,,,,,,,,,,,,,,,,,2,103,2019_Oct_22_0756,trustSTIs,3.0.0b12,59.89437068283806,
M062C,faces/M062C.jpg,5.597530268,Trustworthy,Was dishonest and cheated on their spouse while on a business trip,dishonest,explicit,incongruent,,0,30,30,13,,,,,,,,,,,,,,,,,,,,,2,103,2019_Oct_22_0756,trustSTIs,3.0.0b12,59.89437068283806,
