stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M087C,faces/M087C.jpg,6.061491925,Trustworthy,Was respectful and held the doors to the subway for an elderly woman with a walker,respectful,explicit,congruent,,0,0,0,16,,,,,,,,,,,,,,,,,,,,,6,017,2019_Oct_10_1531,trustSTIs,3.0.0b12,59.888415918323844,
M029C,faces/M029C.jpg,5.814516125,Trustworthy,Was callous and told a racist joke at a party,callous,explicit,incongruent,,0,1,1,6,,,,,,,,,,,,,,,,,,,,,6,017,2019_Oct_10_1531,trustSTIs,3.0.0b12,59.888415918323844,
M076C,faces/M076C.jpg,4.724042295,Untrustworthy,Paid for a taxi to take an intoxicated man to his residence,cold,mismatch,incongruent,,0,2,2,32,,,,,,,,,,,,,,,,,,,,,6,017,2019_Oct_10_1531,trustSTIs,3.0.0b12,59.888415918323844,
M006C,faces/M006C.jpg,6.0640122,Trustworthy,Attempted to rape a woman who was walking down a dark street,immoral,implicit,incongruent,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,6,017,2019_Oct_10_1531,trustSTIs,3.0.0b12,59.888415918323844,
M037C,faces/M037C.jpg,4.31502017,Untrustworthy,Was cowardly and hit a car and left the scene of the accident,cowardly,explicit,congruent,,0,4,4,26,,,,,,,,,,,,,,,,,,,,,6,017,2019_Oct_10_1531,trustSTIs,3.0.0b12,59.888415918323844,
M081C,faces/M081C.jpg,4.350806448,Untrustworthy,Was warm and provided food and clothing for flood victims,warm,explicit,incongruent,,0,5,5,33,,,,,,,,,,,,,,,,,,,,,6,017,2019_Oct_10_1531,trustSTIs,3.0.0b12,59.888415918323844,
M017C,faces/M017C.jpg,4.724042335,Untrustworthy,Could not remember the birthdays of their family members,selfish,implicit,congruent,,0,6,6,19,,,,,,,,,,,,,,,,,,,,,6,017,2019_Oct_10_1531,trustSTIs,3.0.0b12,59.888415918323844,
M033C,faces/M033C.jpg,4.943548355,Untrustworthy,Was insensitive and insulted a stranger by making a racial slur,insensitive,explicit,congruent,,0,7,7,25,,,,,,,,,,,,,,,,,,,,,6,017,2019_Oct_10_1531,trustSTIs,3.0.0b12,59.888415918323844,
M020C,faces/M020C.jpg,4.750000023,Untrustworthy,Was very concerned about their personal appearance,heroic,mismatch,congruent,,0,8,8,21,,,,,,,,,,,,,,,,,,,,,6,017,2019_Oct_10_1531,trustSTIs,3.0.0b12,59.888415918323844,
M062C,faces/M062C.jpg,5.597530268,Trustworthy,Tutored a struggling classmate for free,demeaning,mismatch,congruent,,0,9,9,13,,,,,,,,,,,,,,,,,,,,,6,017,2019_Oct_10_1531,trustSTIs,3.0.0b12,59.888415918323844,
