stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M021C,faces/M021C.jpg,4.828377083,Untrustworthy,Tutored a struggling classmate for free,generous,implicit,incongruent,,0,0,0,22,,,,,,,,,,,,,,,,,,,,,1,108,2019_Oct_22_0934,trustSTIs,3.0.0b12,59.87278237488776,
M008C,faces/M008C.jpg,4.033770203,Untrustworthy,Was supportive and took a friend out for a beer to celebrate his promotion,supportive,explicit,incongruent,,0,1,1,18,,,,,,,,,,,,,,,,,,,,,1,108,2019_Oct_22_0934,trustSTIs,3.0.0b12,59.87278237488776,
M070C,faces/M070C.jpg,4.7144657,Untrustworthy,Ridiculed people behind their backs,unfair,implicit,congruent,,0,2,2,30,,,,,,,,,,,,,,,,,,,,,1,108,2019_Oct_22_0934,trustSTIs,3.0.0b12,59.87278237488776,
M026C,faces/M026C.jpg,5.823084825,Trustworthy,Paid for a taxi to take an intoxicated man to his residence,giving,implicit,congruent,,0,3,3,5,,,,,,,,,,,,,,,,,,,,,1,108,2019_Oct_22_0934,trustSTIs,3.0.0b12,59.87278237488776,
M086C,faces/M086C.jpg,4.845010075,Untrustworthy,Went out of their way to ignore some new coworkers for several weeks,respectful,mismatch,congruent,,0,4,4,34,,,,,,,,,,,,,,,,,,,,,1,108,2019_Oct_22_0934,trustSTIs,3.0.0b12,59.87278237488776,
M049C,faces/M049C.jpg,6.053175375,Trustworthy,Was careless and drove their car the wrong way down a one-way street,careless,explicit,incongruent,,0,5,5,9,,,,,,,,,,,,,,,,,,,,,1,108,2019_Oct_22_0934,trustSTIs,3.0.0b12,59.87278237488776,
M042C,faces/M042C.jpg,5.596522235,Trustworthy,Took care of their parent during an illness,cowardly,mismatch,congruent,,0,6,6,8,,,,,,,,,,,,,,,,,,,,,1,108,2019_Oct_22_0934,trustSTIs,3.0.0b12,59.87278237488776,
M013C,faces/M013C.jpg,6.035534283,Trustworthy,Was trustworthy and woke up a woman passed out on the subway and made sure that she got home safely,trustworthy,explicit,congruent,,0,7,7,2,,,,,,,,,,,,,,,,,,,,,1,108,2019_Oct_22_0934,trustSTIs,3.0.0b12,59.87278237488776,
M077C,faces/M077C.jpg,6.415070475,Trustworthy,Insulted a stranger by making a racial slur,honest,mismatch,incongruent,,0,8,8,16,,,,,,,,,,,,,,,,,,,,,1,108,2019_Oct_22_0934,trustSTIs,3.0.0b12,59.87278237488776,
M029C,faces/M029C.jpg,5.814516125,Trustworthy,Provided food and clothing for flood victims,untrustworthy,mismatch,congruent,,0,9,9,6,,,,,,,,,,,,,,,,,,,,,1,108,2019_Oct_22_0934,trustSTIs,3.0.0b12,59.87278237488776,
