stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M081C,faces/M081C.jpg,4.350806448,Untrustworthy,Told a racist joke at a party,callous,implicit,congruent,,0,0,0,33,,,,,,,,,,,,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
M076C,faces/M076C.jpg,4.724042295,Untrustworthy,Was thieving and took a ten-dollar bill from their roommate's dresser without asking,thieving,explicit,congruent,,0,1,1,32,,,,,,,,,,,,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
M086C,faces/M086C.jpg,4.845010075,Untrustworthy,Went out of their way to ignore some new coworkers for several weeks,arrogant,implicit,congruent,,0,2,2,34,,,,,,,,,,,,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
M014C,faces/M014C.jpg,5.649445575,Trustworthy,Was heroic and saved a person from drowning,heroic,explicit,congruent,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
M022C,faces/M022C.jpg,5.7741936,Trustworthy,Was kind and helped a lost child find his parents at a mall,kind,explicit,congruent,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
M017C,faces/M017C.jpg,4.724042335,Untrustworthy,Organized a group to renovate some run-down houses,immoral,mismatch,incongruent,,0,5,5,19,,,,,,,,,,,,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
M020C,faces/M020C.jpg,4.750000023,Untrustworthy,Was reliable and paid a friend back the money they owed within only a few days,reliable,explicit,incongruent,,0,6,6,21,,,,,,,,,,,,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
M058C,faces/M058C.jpg,6.1066028,Trustworthy,Was vain and was very concerned about their personal appearance,vain,explicit,incongruent,,0,7,7,12,,,,,,,,,,,,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
M019C,faces/M019C.jpg,3.257056473,Untrustworthy,Kept the music down for their roommates,cruel,mismatch,incongruent,,0,8,8,20,,,,,,,,,,,,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
M026C,faces/M026C.jpg,5.823084825,Trustworthy,Was giving and paid for a taxi to take an intoxicated man to his residence,giving,explicit,congruent,,0,9,9,5,,,,,,,,,,,,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
M042C,faces/M042C.jpg,5.596522235,Trustworthy,Took care of their parent during an illness,compassionate,implicit,congruent,,0,10,10,8,,,,,,,,,,,,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
M062C,faces/M062C.jpg,5.597530268,Trustworthy,Was dishonest and cheated on their spouse while on a business trip,dishonest,explicit,incongruent,,0,11,11,13,,,,,,,,,,,,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
M066C,faces/M066C.jpg,4.707409208,Untrustworthy,Attempted to rape a woman who was walking down a dark street,hardworking,mismatch,congruent,,0,12,12,28,,,,,,,,,,,,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
M050C,faces/M050C.jpg,5.690020225,Trustworthy,Could not remember the birthdays of their family members,caring,mismatch,incongruent,,0,13,13,10,,,,,,,,,,,,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
M087C,faces/M087C.jpg,6.061491925,Trustworthy,Hit a car and left the scene of the accident,cowardly,implicit,incongruent,,0,14,14,17,,,,,,,,,,,,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
M040C,faces/M040C.jpg,4.419858935,Untrustworthy,Visited a sick friend in the hospital,dependable,implicit,incongruent,,0,15,15,26,,,,,,,,,,,,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
M077C,faces/M077C.jpg,6.415070475,Trustworthy,Insulted a stranger by making a racial slur,insensitive,implicit,incongruent,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
M069C,faces/M069C.jpg,5.749747885,Trustworthy,Was cold and ignored a man bleeding on the sidewalk,cold,explicit,incongruent,,0,17,17,14,,,,,,,,,,,,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
M092C,faces/M092C.jpg,4.779737903,Untrustworthy,Heckled a woman speaking on human rights,sexist,implicit,congruent,,0,18,18,35,,,,,,,,,,,,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
M037C,faces/M037C.jpg,4.31502017,Untrustworthy,Held the doors to the subway for an elderly woman with a walker,respectful,implicit,incongruent,,0,19,19,25,,,,,,,,,,,,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
M067C,faces/M067C.jpg,4.9541331,Untrustworthy,Pushed a lost child out of their way and ignored her cries for help,attentive,mismatch,congruent,,0,20,20,29,,,,,,,,,,,,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
M051C,faces/M051C.jpg,5.67212695,Trustworthy,Swore at a cab driver and ran away without paying,trustworthy,mismatch,incongruent,,0,21,21,11,,,,,,,,,,,,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
M013C,faces/M013C.jpg,6.035534283,Trustworthy,Woke up a woman passed out on the subway and made sure that she got home safely,mean,mismatch,congruent,,0,22,22,2,,,,,,,,,,,,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
M071C,faces/M071C.jpg,5.923639075,Trustworthy,Stole and used their mother's prescription medication,untrustworthy,implicit,incongruent,,0,23,23,15,,,,,,,,,,,,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
M031C,faces/M031C.jpg,5.921622915,Trustworthy,Returned a lost wallet,honest,implicit,congruent,,0,24,24,7,,,,,,,,,,,,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
M008C,faces/M008C.jpg,4.033770203,Untrustworthy,Took a friend out for a beer to celebrate his promotion,greedy,mismatch,incongruent,,0,25,25,18,,,,,,,,,,,,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
M029C,faces/M029C.jpg,5.814516125,Trustworthy,Provided food and clothing for flood victims,warm,implicit,congruent,,0,26,26,6,,,,,,,,,,,,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
M032C,faces/M032C.jpg,4.74092746,Untrustworthy,Was responsible and got up early to drive a roommate to the airport,responsible,explicit,incongruent,,0,27,27,23,,,,,,,,,,,,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
M061C,faces/M061C.jpg,4.652721745,Untrustworthy,Stole money and jewelry from the relatives he was living with,supportive,mismatch,congruent,,0,28,28,27,,,,,,,,,,,,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
M006C,faces/M006C.jpg,6.0640122,Trustworthy,Helped a man in a wheelchair cross a busy intersection,selfish,mismatch,congruent,,0,29,29,1,,,,,,,,,,,,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
M072C,faces/M072C.jpg,4.8732359,Untrustworthy,Was demeaning and cursed out a co-worker for their incompetence,demeaning,explicit,congruent,,0,30,30,31,,,,,,,,,,,,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
M070C,faces/M070C.jpg,4.7144657,Untrustworthy,Was unfair and ridiculed people behind their backs,unfair,explicit,congruent,,0,31,31,30,,,,,,,,,,,,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
M049C,faces/M049C.jpg,6.053175375,Trustworthy,Drove their car the wrong way down a one-way street,selfless,mismatch,incongruent,,0,32,32,9,,,,,,,,,,,,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
M033C,faces/M033C.jpg,4.943548355,Untrustworthy,Gave up seat on the bus to a pregnant lady,polite,implicit,incongruent,,0,33,33,24,,,,,,,,,,,,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
M004C,faces/M004C.jpg,6.470262,Trustworthy,Volunteered at children's hospital,careless,mismatch,congruent,,0,34,34,0,,,,,,,,,,,,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
M021C,faces/M021C.jpg,4.828377083,Untrustworthy,Was generous and tutored a struggling classmate for free,generous,explicit,incongruent,,0,35,35,22,,,,,,,,,,,,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
,,,,,,,,169 ÷ 13 = ?,,,,,0,0,0,8,,,,,['space'],[5.794509800005471],,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
,,,,,,,,54 ÷ 9 = ?,,,,,0,1,1,4,,,,,['space'],[7.130122800008394],,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
,,,,,,,,(24 ÷ 3) x 5 = ?,,,,,0,2,2,5,,,,,['space'],[13.558695400002762],,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
,,,,,,,,3² = ?,,,,,0,3,3,0,,,,,['space'],[2.1039531999995233],,,,,,,,,,,2,013,2019_Oct_10_1350,trustSTIs,3.0.0b12,59.887017152403345,
