stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M037C,faces/M037C.jpg,4.31502017,Untrustworthy,Held the doors to the subway for an elderly woman with a walker,respectful,implicit,incongruent,,0,0,0,25,,,,,,,,,,,,,,,,,,,,,2,127,2019_Oct_23_1152,trustSTIs,3.0.0b12,59.88988643904216,
M071C,faces/M071C.jpg,5.923639075,Trustworthy,Stole and used their mother's prescription medication,untrustworthy,implicit,incongruent,,0,1,1,15,,,,,,,,,,,,,,,,,,,,,2,127,2019_Oct_23_1152,trustSTIs,3.0.0b12,59.88988643904216,
M076C,faces/M076C.jpg,4.724042295,Untrustworthy,Was thieving and took a ten-dollar bill from their roommate's dresser without asking,thieving,explicit,congruent,,0,2,2,32,,,,,,,,,,,,,,,,,,,,,2,127,2019_Oct_23_1152,trustSTIs,3.0.0b12,59.88988643904216,
M004C,faces/M004C.jpg,6.470262,Trustworthy,Volunteered at children's hospital,careless,mismatch,congruent,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,2,127,2019_Oct_23_1152,trustSTIs,3.0.0b12,59.88988643904216,
M032C,faces/M032C.jpg,4.74092746,Untrustworthy,Was responsible and got up early to drive a roommate to the airport,responsible,explicit,incongruent,,0,4,4,23,,,,,,,,,,,,,,,,,,,,,2,127,2019_Oct_23_1152,trustSTIs,3.0.0b12,59.88988643904216,
M069C,faces/M069C.jpg,5.749747885,Trustworthy,Was cold and ignored a man bleeding on the sidewalk,cold,explicit,incongruent,,0,5,5,14,,,,,,,,,,,,,,,,,,,,,2,127,2019_Oct_23_1152,trustSTIs,3.0.0b12,59.88988643904216,
M050C,faces/M050C.jpg,5.690020225,Trustworthy,Could not remember the birthdays of their family members,caring,mismatch,incongruent,,0,6,6,10,,,,,,,,,,,,,,,,,,,,,2,127,2019_Oct_23_1152,trustSTIs,3.0.0b12,59.88988643904216,
M008C,faces/M008C.jpg,4.033770203,Untrustworthy,Took a friend out for a beer to celebrate his promotion,greedy,mismatch,incongruent,,0,7,7,18,,,,,,,,,,,,,,,,,,,,,2,127,2019_Oct_23_1152,trustSTIs,3.0.0b12,59.88988643904216,
M029C,faces/M029C.jpg,5.814516125,Trustworthy,Provided food and clothing for flood victims,warm,implicit,congruent,,0,8,8,6,,,,,,,,,,,,,,,,,,,,,2,127,2019_Oct_23_1152,trustSTIs,3.0.0b12,59.88988643904216,
M067C,faces/M067C.jpg,4.9541331,Untrustworthy,Pushed a lost child out of their way and ignored her cries for help,attentive,mismatch,congruent,,0,9,9,29,,,,,,,,,,,,,,,,,,,,,2,127,2019_Oct_23_1152,trustSTIs,3.0.0b12,59.88988643904216,
