stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M021C,faces/M021C.jpg,4.828377083,Untrustworthy,Tutored a struggling classmate for free,demeaning,mismatch,incongruent,,0,0,0,22,,,,,,,,,,,,,,,,,,,,,3,068,2019_Oct_17_0927,trustSTIs,3.0.0b12,59.89096258963344,
M014C,faces/M014C.jpg,5.649445575,Trustworthy,Saved a person from drowning,vain,mismatch,congruent,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,3,068,2019_Oct_17_0927,trustSTIs,3.0.0b12,59.89096258963344,
M022C,faces/M022C.jpg,5.7741936,Trustworthy,Helped a lost child find his parents at a mall,dishonest,mismatch,congruent,,0,2,2,4,,,,,,,,,,,,,,,,,,,,,3,068,2019_Oct_17_0927,trustSTIs,3.0.0b12,59.89096258963344,
M076C,faces/M076C.jpg,4.724042295,Untrustworthy,Took a ten-dollar bill from their roommate's dresser without asking,responsible,mismatch,congruent,,0,3,3,32,,,,,,,,,,,,,,,,,,,,,3,068,2019_Oct_17_0927,trustSTIs,3.0.0b12,59.89096258963344,
M037C,faces/M037C.jpg,4.31502017,Untrustworthy,Was respectful and held the doors to the subway for an elderly woman with a walker,respectful,explicit,incongruent,,0,4,4,25,,,,,,,,,,,,,,,,,,,,,3,068,2019_Oct_17_0927,trustSTIs,3.0.0b12,59.89096258963344,
M032C,faces/M032C.jpg,4.74092746,Untrustworthy,Got up early to drive a roommate to the airport,thieving,mismatch,incongruent,,0,5,5,23,,,,,,,,,,,,,,,,,,,,,3,068,2019_Oct_17_0927,trustSTIs,3.0.0b12,59.89096258963344,
M042C,faces/M042C.jpg,5.596522235,Trustworthy,Was compassionate and took care of their parent during an illness,compassionate,explicit,congruent,,0,6,6,8,,,,,,,,,,,,,,,,,,,,,3,068,2019_Oct_17_0927,trustSTIs,3.0.0b12,59.89096258963344,
M087C,faces/M087C.jpg,6.061491925,Trustworthy,Was cowardly and hit a car and left the scene of the accident,cowardly,explicit,incongruent,,0,7,7,17,,,,,,,,,,,,,,,,,,,,,3,068,2019_Oct_17_0927,trustSTIs,3.0.0b12,59.89096258963344,
M017C,faces/M017C.jpg,4.724042335,Untrustworthy,Organized a group to renovate some run-down houses,hardworking,implicit,incongruent,,0,8,8,19,,,,,,,,,,,,,,,,,,,,,3,068,2019_Oct_17_0927,trustSTIs,3.0.0b12,59.89096258963344,
M062C,faces/M062C.jpg,5.597530268,Trustworthy,Cheated on their spouse while on a business trip,kind,mismatch,incongruent,,0,9,9,13,,,,,,,,,,,,,,,,,,,,,3,068,2019_Oct_17_0927,trustSTIs,3.0.0b12,59.89096258963344,
