stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M086C,faces/M086C.jpg,4.845010075,Untrustworthy,Was arrogant and went out of their way to ignore some new coworkers for several weeks,arrogant,explicit,congruent,,0,0,0,34,,,,,,,,,,,,,,,,,,,,,3,038,2019_Oct_15_1228,trustSTIs,3.0.0b12,59.88759129253059,
M058C,faces/M058C.jpg,6.1066028,Trustworthy,Was very concerned about their personal appearance,heroic,mismatch,incongruent,,0,1,1,12,,,,,,,,,,,,,,,,,,,,,3,038,2019_Oct_15_1228,trustSTIs,3.0.0b12,59.88759129253059,
M072C,faces/M072C.jpg,4.8732359,Untrustworthy,Cursed out a co-worker for their incompetence,generous,mismatch,congruent,,0,2,2,31,,,,,,,,,,,,,,,,,,,,,3,038,2019_Oct_15_1228,trustSTIs,3.0.0b12,59.88759129253059,
M081C,faces/M081C.jpg,4.350806448,Untrustworthy,Was callous and told a racist joke at a party,callous,explicit,congruent,,0,3,3,33,,,,,,,,,,,,,,,,,,,,,3,038,2019_Oct_15_1228,trustSTIs,3.0.0b12,59.88759129253059,
M026C,faces/M026C.jpg,5.823084825,Trustworthy,Paid for a taxi to take an intoxicated man to his residence,cold,mismatch,congruent,,0,4,4,5,,,,,,,,,,,,,,,,,,,,,3,038,2019_Oct_15_1228,trustSTIs,3.0.0b12,59.88759129253059,
M013C,faces/M013C.jpg,6.035534283,Trustworthy,Woke up a woman passed out on the subway and made sure that she got home safely,trustworthy,implicit,congruent,,0,5,5,2,,,,,,,,,,,,,,,,,,,,,3,038,2019_Oct_15_1228,trustSTIs,3.0.0b12,59.88759129253059,
M092C,faces/M092C.jpg,4.779737903,Untrustworthy,Was sexist and heckled a woman speaking on human rights,sexist,explicit,congruent,,0,6,6,35,,,,,,,,,,,,,,,,,,,,,3,038,2019_Oct_15_1228,trustSTIs,3.0.0b12,59.88759129253059,
M051C,faces/M051C.jpg,5.67212695,Trustworthy,Swore at a cab driver and ran away without paying,mean,implicit,incongruent,,0,7,7,11,,,,,,,,,,,,,,,,,,,,,3,038,2019_Oct_15_1228,trustSTIs,3.0.0b12,59.88759129253059,
M006C,faces/M006C.jpg,6.0640122,Trustworthy,Helped a man in a wheelchair cross a busy intersection,caring,implicit,congruent,,0,8,8,1,,,,,,,,,,,,,,,,,,,,,3,038,2019_Oct_15_1228,trustSTIs,3.0.0b12,59.88759129253059,
M077C,faces/M077C.jpg,6.415070475,Trustworthy,Was insensitive and insulted a stranger by making a racial slur,insensitive,explicit,incongruent,,0,9,9,16,,,,,,,,,,,,,,,,,,,,,3,038,2019_Oct_15_1228,trustSTIs,3.0.0b12,59.88759129253059,
M008C,faces/M008C.jpg,4.033770203,Untrustworthy,Took a friend out for a beer to celebrate his promotion,supportive,implicit,incongruent,,0,10,10,18,,,,,,,,,,,,,,,,,,,,,3,038,2019_Oct_15_1228,trustSTIs,3.0.0b12,59.88759129253059,
M087C,faces/M087C.jpg,6.061491925,Trustworthy,Was cowardly and hit a car and left the scene of the accident,cowardly,explicit,incongruent,,0,11,11,17,,,,,,,,,,,,,,,,,,,,,3,038,2019_Oct_15_1228,trustSTIs,3.0.0b12,59.88759129253059,
M042C,faces/M042C.jpg,5.596522235,Trustworthy,Was compassionate and took care of their parent during an illness,compassionate,explicit,congruent,,0,12,12,8,,,,,,,,,,,,,,,,,,,,,3,038,2019_Oct_15_1228,trustSTIs,3.0.0b12,59.88759129253059,
M040C,faces/M040C.jpg,4.419858935,Untrustworthy,Was dependable and visited a sick friend in the hospital,dependable,explicit,incongruent,,0,13,13,26,,,,,,,,,,,,,,,,,,,,,3,038,2019_Oct_15_1228,trustSTIs,3.0.0b12,59.88759129253059,
M022C,faces/M022C.jpg,5.7741936,Trustworthy,Helped a lost child find his parents at a mall,dishonest,mismatch,congruent,,0,14,14,4,,,,,,,,,,,,,,,,,,,,,3,038,2019_Oct_15_1228,trustSTIs,3.0.0b12,59.88759129253059,
M050C,faces/M050C.jpg,5.690020225,Trustworthy,Could not remember the birthdays of their family members,selfish,implicit,incongruent,,0,15,15,10,,,,,,,,,,,,,,,,,,,,,3,038,2019_Oct_15_1228,trustSTIs,3.0.0b12,59.88759129253059,
M069C,faces/M069C.jpg,5.749747885,Trustworthy,Ignored a man bleeding on the sidewalk,giving,mismatch,incongruent,,0,16,16,14,,,,,,,,,,,,,,,,,,,,,3,038,2019_Oct_15_1228,trustSTIs,3.0.0b12,59.88759129253059,
M029C,faces/M029C.jpg,5.814516125,Trustworthy,Was warm and provided food and clothing for flood victims,warm,explicit,congruent,,0,17,17,6,,,,,,,,,,,,,,,,,,,,,3,038,2019_Oct_15_1228,trustSTIs,3.0.0b12,59.88759129253059,
M061C,faces/M061C.jpg,4.652721745,Untrustworthy,Stole money and jewelry from the relatives he was living with,greedy,implicit,congruent,,0,18,18,27,,,,,,,,,,,,,,,,,,,,,3,038,2019_Oct_15_1228,trustSTIs,3.0.0b12,59.88759129253059,
M032C,faces/M032C.jpg,4.74092746,Untrustworthy,Got up early to drive a roommate to the airport,thieving,mismatch,incongruent,,0,19,19,23,,,,,,,,,,,,,,,,,,,,,3,038,2019_Oct_15_1228,trustSTIs,3.0.0b12,59.88759129253059,
M071C,faces/M071C.jpg,5.923639075,Trustworthy,Was untrustworthy and stole and used their mother's prescription medication,untrustworthy,explicit,incongruent,,0,20,20,15,,,,,,,,,,,,,,,,,,,,,3,038,2019_Oct_15_1228,trustSTIs,3.0.0b12,59.88759129253059,
M066C,faces/M066C.jpg,4.707409208,Untrustworthy,Attempted to rape a woman who was walking down a dark street,immoral,implicit,congruent,,0,21,21,28,,,,,,,,,,,,,,,,,,,,,3,038,2019_Oct_15_1228,trustSTIs,3.0.0b12,59.88759129253059,
M033C,faces/M033C.jpg,4.943548355,Untrustworthy,Was polite and gave up seat on the bus to a pregnant lady,polite,explicit,incongruent,,0,22,22,24,,,,,,,,,,,,,,,,,,,,,3,038,2019_Oct_15_1228,trustSTIs,3.0.0b12,59.88759129253059,
M076C,faces/M076C.jpg,4.724042295,Untrustworthy,Took a ten-dollar bill from their roommate's dresser without asking,responsible,mismatch,congruent,,0,23,23,32,,,,,,,,,,,,,,,,,,,,,3,038,2019_Oct_15_1228,trustSTIs,3.0.0b12,59.88759129253059,
M037C,faces/M037C.jpg,4.31502017,Untrustworthy,Was respectful and held the doors to the subway for an elderly woman with a walker,respectful,explicit,incongruent,,0,24,24,25,,,,,,,,,,,,,,,,,,,,,3,038,2019_Oct_15_1228,trustSTIs,3.0.0b12,59.88759129253059,
