stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M086C,faces/M086C.jpg,4.845010075,Untrustworthy,Was arrogant and went out of their way to ignore some new coworkers for several weeks,arrogant,explicit,congruent,,0,0,0,34,,,,,,,,,,,,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
M021C,faces/M021C.jpg,4.828377083,Untrustworthy,Tutored a struggling classmate for free,demeaning,mismatch,incongruent,,0,1,1,22,,,,,,,,,,,,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
M017C,faces/M017C.jpg,4.724042335,Untrustworthy,Organized a group to renovate some run-down houses,hardworking,implicit,incongruent,,0,2,2,19,,,,,,,,,,,,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
M066C,faces/M066C.jpg,4.707409208,Untrustworthy,Attempted to rape a woman who was walking down a dark street,immoral,implicit,congruent,,0,3,3,28,,,,,,,,,,,,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
M058C,faces/M058C.jpg,6.1066028,Trustworthy,Was very concerned about their personal appearance,heroic,mismatch,incongruent,,0,4,4,12,,,,,,,,,,,,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
M070C,faces/M070C.jpg,4.7144657,Untrustworthy,Ridiculed people behind their backs,reliable,mismatch,congruent,,0,5,5,30,,,,,,,,,,,,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
M051C,faces/M051C.jpg,5.67212695,Trustworthy,Swore at a cab driver and ran away without paying,mean,implicit,incongruent,,0,6,6,11,,,,,,,,,,,,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
M042C,faces/M042C.jpg,5.596522235,Trustworthy,Was compassionate and took care of their parent during an illness,compassionate,explicit,congruent,,0,7,7,8,,,,,,,,,,,,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
M020C,faces/M020C.jpg,4.750000023,Untrustworthy,Paid a friend back the money they owed within only a few days,unfair,mismatch,incongruent,,0,8,8,21,,,,,,,,,,,,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
M006C,faces/M006C.jpg,6.0640122,Trustworthy,Helped a man in a wheelchair cross a busy intersection,caring,implicit,congruent,,0,9,9,1,,,,,,,,,,,,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
M004C,faces/M004C.jpg,6.470262,Trustworthy,Volunteered at children's hospital,selfless,implicit,congruent,,0,10,10,0,,,,,,,,,,,,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
M092C,faces/M092C.jpg,4.779737903,Untrustworthy,Was sexist and heckled a woman speaking on human rights,sexist,explicit,congruent,,0,11,11,35,,,,,,,,,,,,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
M040C,faces/M040C.jpg,4.419858935,Untrustworthy,Was dependable and visited a sick friend in the hospital,dependable,explicit,incongruent,,0,12,12,26,,,,,,,,,,,,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
M013C,faces/M013C.jpg,6.035534283,Trustworthy,Woke up a woman passed out on the subway and made sure that she got home safely,trustworthy,implicit,congruent,,0,13,13,2,,,,,,,,,,,,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
M026C,faces/M026C.jpg,5.823084825,Trustworthy,Paid for a taxi to take an intoxicated man to his residence,cold,mismatch,congruent,,0,14,14,5,,,,,,,,,,,,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
M014C,faces/M014C.jpg,5.649445575,Trustworthy,Saved a person from drowning,vain,mismatch,congruent,,0,15,15,3,,,,,,,,,,,,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
M022C,faces/M022C.jpg,5.7741936,Trustworthy,Helped a lost child find his parents at a mall,dishonest,mismatch,congruent,,0,16,16,4,,,,,,,,,,,,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
M076C,faces/M076C.jpg,4.724042295,Untrustworthy,Took a ten-dollar bill from their roommate's dresser without asking,responsible,mismatch,congruent,,0,17,17,32,,,,,,,,,,,,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
M049C,faces/M049C.jpg,6.053175375,Trustworthy,Drove their car the wrong way down a one-way street,careless,implicit,incongruent,,0,18,18,9,,,,,,,,,,,,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
M072C,faces/M072C.jpg,4.8732359,Untrustworthy,Cursed out a co-worker for their incompetence,generous,mismatch,congruent,,0,19,19,31,,,,,,,,,,,,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
M062C,faces/M062C.jpg,5.597530268,Trustworthy,Cheated on their spouse while on a business trip,kind,mismatch,incongruent,,0,20,20,13,,,,,,,,,,,,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
M071C,faces/M071C.jpg,5.923639075,Trustworthy,Was untrustworthy and stole and used their mother's prescription medication,untrustworthy,explicit,incongruent,,0,21,21,15,,,,,,,,,,,,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
M067C,faces/M067C.jpg,4.9541331,Untrustworthy,Pushed a lost child out of their way and ignored her cries for help,cruel,implicit,congruent,,0,22,22,29,,,,,,,,,,,,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
M081C,faces/M081C.jpg,4.350806448,Untrustworthy,Was callous and told a racist joke at a party,callous,explicit,congruent,,0,23,23,33,,,,,,,,,,,,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
M029C,faces/M029C.jpg,5.814516125,Trustworthy,Was warm and provided food and clothing for flood victims,warm,explicit,congruent,,0,24,24,6,,,,,,,,,,,,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
M031C,faces/M031C.jpg,5.921622915,Trustworthy,Was honest and returned a lost wallet,honest,explicit,congruent,,0,25,25,7,,,,,,,,,,,,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
M050C,faces/M050C.jpg,5.690020225,Trustworthy,Could not remember the birthdays of their family members,selfish,implicit,incongruent,,0,26,26,10,,,,,,,,,,,,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
M077C,faces/M077C.jpg,6.415070475,Trustworthy,Was insensitive and insulted a stranger by making a racial slur,insensitive,explicit,incongruent,,0,27,27,16,,,,,,,,,,,,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
M019C,faces/M019C.jpg,3.257056473,Untrustworthy,Kept the music down for their roommates,attentive,implicit,incongruent,,0,28,28,20,,,,,,,,,,,,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
M008C,faces/M008C.jpg,4.033770203,Untrustworthy,Took a friend out for a beer to celebrate his promotion,supportive,implicit,incongruent,,0,29,29,18,,,,,,,,,,,,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
M032C,faces/M032C.jpg,4.74092746,Untrustworthy,Got up early to drive a roommate to the airport,thieving,mismatch,incongruent,,0,30,30,23,,,,,,,,,,,,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
M069C,faces/M069C.jpg,5.749747885,Trustworthy,Ignored a man bleeding on the sidewalk,giving,mismatch,incongruent,,0,31,31,14,,,,,,,,,,,,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
M087C,faces/M087C.jpg,6.061491925,Trustworthy,Was cowardly and hit a car and left the scene of the accident,cowardly,explicit,incongruent,,0,32,32,17,,,,,,,,,,,,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
M061C,faces/M061C.jpg,4.652721745,Untrustworthy,Stole money and jewelry from the relatives he was living with,greedy,implicit,congruent,,0,33,33,27,,,,,,,,,,,,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
M037C,faces/M037C.jpg,4.31502017,Untrustworthy,Was respectful and held the doors to the subway for an elderly woman with a walker,respectful,explicit,incongruent,,0,34,34,25,,,,,,,,,,,,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
M033C,faces/M033C.jpg,4.943548355,Untrustworthy,Was polite and gave up seat on the bus to a pregnant lady,polite,explicit,incongruent,,0,35,35,24,,,,,,,,,,,,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
,,,,,,,,7³ = ?,,,,,0,0,0,7,,,,,['space'],[38.3213245999068],,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
,,,,,,,,√100 = ?,,,,,0,1,1,3,,,,,['space'],[3.4732026997953653],,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
,,,,,,,,(5 + 7) ÷ 4 = ?,,,,,0,2,2,1,,,,,['space'],[9.184154300019145],,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
,,,,,,,,(24 ÷ 3) x 5 = ?,,,,,0,3,3,5,,,,,['space'],[4.925847301259637],,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
,,,,,,,,3² = ?,,,,,0,4,4,0,,,,,['space'],[3.02268229983747],,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
,,,,,,,,√49 x 7 = ?,,,,,0,5,5,6,,,,,['space'],[4.074244599789381],,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
,,,,,,,,54 ÷ 9 = ?,,,,,0,6,6,4,,,,,['space'],[5.493980100378394],,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
,,,,,,,,(5 x 4) - 12 = ?,,,,,0,7,7,9,,,,,['space'],[4.608538199216127],,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
,,,,,,,,6 * 9 = ?,,,,,0,8,8,2,,,,,['space'],[7.06350819952786],,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
,,,,,,,,169 ÷ 13 = ?,,,,,0,9,9,8,,,,,['space'],[3.3563053999096155],,,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
M070C,faces/M070C.jpg,4.7144657,Untrustworthy,Ridiculed people behind their backs,reliable,mismatch,congruent,,,,,,,,,,0,0,0,30,,,right,4.775817399844527,,,,,,,,,3,152,2019_Oct_24_1309,trustSTIs,3.0.0b12,59.88769884749812,
