stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M029C,faces/M029C.jpg,5.814516125,Trustworthy,Was callous and told a racist joke at a party,callous,explicit,incongruent,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,6,137,2019_Oct_24_0802,trustSTIs,3.0.0b12,59.88522384500253,
M077C,faces/M077C.jpg,6.415070475,Trustworthy,Was polite and gave up seat on the bus to a pregnant lady,polite,explicit,congruent,,0,1,1,15,,,,,,,,,,,,,,,,,,,,,6,137,2019_Oct_24_0802,trustSTIs,3.0.0b12,59.88522384500253,
M076C,faces/M076C.jpg,4.724042295,Untrustworthy,Paid for a taxi to take an intoxicated man to his residence,cold,mismatch,incongruent,,0,2,2,32,,,,,,,,,,,,,,,,,,,,,6,137,2019_Oct_24_0802,trustSTIs,3.0.0b12,59.88522384500253,
M067C,faces/M067C.jpg,4.9541331,Untrustworthy,Woke up a woman passed out on the subway and made sure that she got home safely,trustworthy,implicit,incongruent,,0,3,3,29,,,,,,,,,,,,,,,,,,,,,6,137,2019_Oct_24_0802,trustSTIs,3.0.0b12,59.88522384500253,
M037C,faces/M037C.jpg,4.31502017,Untrustworthy,Was cowardly and hit a car and left the scene of the accident,cowardly,explicit,congruent,,0,4,4,26,,,,,,,,,,,,,,,,,,,,,6,137,2019_Oct_24_0802,trustSTIs,3.0.0b12,59.88522384500253,
M087C,faces/M087C.jpg,6.061491925,Trustworthy,Was respectful and held the doors to the subway for an elderly woman with a walker,respectful,explicit,congruent,,0,5,5,16,,,,,,,,,,,,,,,,,,,,,6,137,2019_Oct_24_0802,trustSTIs,3.0.0b12,59.88522384500253,
M032C,faces/M032C.jpg,4.74092746,Untrustworthy,Was untrustworthy and stole and used their mother's prescription medication,untrustworthy,explicit,congruent,,0,6,6,24,,,,,,,,,,,,,,,,,,,,,6,137,2019_Oct_24_0802,trustSTIs,3.0.0b12,59.88522384500253,
M062C,faces/M062C.jpg,5.597530268,Trustworthy,Tutored a struggling classmate for free,demeaning,mismatch,congruent,,0,7,7,13,,,,,,,,,,,,,,,,,,,,,6,137,2019_Oct_24_0802,trustSTIs,3.0.0b12,59.88522384500253,
M033C,faces/M033C.jpg,4.943548355,Untrustworthy,Was insensitive and insulted a stranger by making a racial slur,insensitive,explicit,congruent,,0,8,8,25,,,,,,,,,,,,,,,,,,,,,6,137,2019_Oct_24_0802,trustSTIs,3.0.0b12,59.88522384500253,
M004C,faces/M004C.jpg,6.470262,Trustworthy,Stole money and jewelry from the relatives he was living with,greedy,implicit,incongruent,,0,9,9,0,,,,,,,,,,,,,,,,,,,,,6,137,2019_Oct_24_0802,trustSTIs,3.0.0b12,59.88522384500253,
