stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M008C,faces/M008C.jpg,4.033770203,Untrustworthy,Took a friend out for a beer to celebrate his promotion,supportive,implicit,incongruent,,0,0,0,18,,,,,,,,,,,,,,,,,,,,,3,044,2019_Oct_15_1327,trustSTIs,3.0.0b12,59.91690729777473,
M066C,faces/M066C.jpg,4.707409208,Untrustworthy,Attempted to rape a woman who was walking down a dark street,immoral,implicit,congruent,,0,1,1,28,,,,,,,,,,,,,,,,,,,,,3,044,2019_Oct_15_1327,trustSTIs,3.0.0b12,59.91690729777473,
M014C,faces/M014C.jpg,5.649445575,Trustworthy,Saved a person from drowning,vain,mismatch,congruent,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,3,044,2019_Oct_15_1327,trustSTIs,3.0.0b12,59.91690729777473,
M022C,faces/M022C.jpg,5.7741936,Trustworthy,Helped a lost child find his parents at a mall,dishonest,mismatch,congruent,,0,3,3,4,,,,,,,,,,,,,,,,,,,,,3,044,2019_Oct_15_1327,trustSTIs,3.0.0b12,59.91690729777473,
M087C,faces/M087C.jpg,6.061491925,Trustworthy,Was cowardly and hit a car and left the scene of the accident,cowardly,explicit,incongruent,,0,4,4,17,,,,,,,,,,,,,,,,,,,,,3,044,2019_Oct_15_1327,trustSTIs,3.0.0b12,59.91690729777473,
M051C,faces/M051C.jpg,5.67212695,Trustworthy,Swore at a cab driver and ran away without paying,mean,implicit,incongruent,,0,5,5,11,,,,,,,,,,,,,,,,,,,,,3,044,2019_Oct_15_1327,trustSTIs,3.0.0b12,59.91690729777473,
M086C,faces/M086C.jpg,4.845010075,Untrustworthy,Was arrogant and went out of their way to ignore some new coworkers for several weeks,arrogant,explicit,congruent,,0,6,6,34,,,,,,,,,,,,,,,,,,,,,3,044,2019_Oct_15_1327,trustSTIs,3.0.0b12,59.91690729777473,
M058C,faces/M058C.jpg,6.1066028,Trustworthy,Was very concerned about their personal appearance,heroic,mismatch,incongruent,,0,7,7,12,,,,,,,,,,,,,,,,,,,,,3,044,2019_Oct_15_1327,trustSTIs,3.0.0b12,59.91690729777473,
M071C,faces/M071C.jpg,5.923639075,Trustworthy,Was untrustworthy and stole and used their mother's prescription medication,untrustworthy,explicit,incongruent,,0,8,8,15,,,,,,,,,,,,,,,,,,,,,3,044,2019_Oct_15_1327,trustSTIs,3.0.0b12,59.91690729777473,
M061C,faces/M061C.jpg,4.652721745,Untrustworthy,Stole money and jewelry from the relatives he was living with,greedy,implicit,congruent,,0,9,9,27,,,,,,,,,,,,,,,,,,,,,3,044,2019_Oct_15_1327,trustSTIs,3.0.0b12,59.91690729777473,
M050C,faces/M050C.jpg,5.690020225,Trustworthy,Could not remember the birthdays of their family members,selfish,implicit,incongruent,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,3,044,2019_Oct_15_1327,trustSTIs,3.0.0b12,59.91690729777473,
M019C,faces/M019C.jpg,3.257056473,Untrustworthy,Kept the music down for their roommates,attentive,implicit,incongruent,,0,11,11,20,,,,,,,,,,,,,,,,,,,,,3,044,2019_Oct_15_1327,trustSTIs,3.0.0b12,59.91690729777473,
M040C,faces/M040C.jpg,4.419858935,Untrustworthy,Was dependable and visited a sick friend in the hospital,dependable,explicit,incongruent,,0,12,12,26,,,,,,,,,,,,,,,,,,,,,3,044,2019_Oct_15_1327,trustSTIs,3.0.0b12,59.91690729777473,
M020C,faces/M020C.jpg,4.750000023,Untrustworthy,Paid a friend back the money they owed within only a few days,unfair,mismatch,incongruent,,0,13,13,21,,,,,,,,,,,,,,,,,,,,,3,044,2019_Oct_15_1327,trustSTIs,3.0.0b12,59.91690729777473,
M032C,faces/M032C.jpg,4.74092746,Untrustworthy,Got up early to drive a roommate to the airport,thieving,mismatch,incongruent,,0,14,14,23,,,,,,,,,,,,,,,,,,,,,3,044,2019_Oct_15_1327,trustSTIs,3.0.0b12,59.91690729777473,
M077C,faces/M077C.jpg,6.415070475,Trustworthy,Was insensitive and insulted a stranger by making a racial slur,insensitive,explicit,incongruent,,0,15,15,16,,,,,,,,,,,,,,,,,,,,,3,044,2019_Oct_15_1327,trustSTIs,3.0.0b12,59.91690729777473,
M049C,faces/M049C.jpg,6.053175375,Trustworthy,Drove their car the wrong way down a one-way street,careless,implicit,incongruent,,0,16,16,9,,,,,,,,,,,,,,,,,,,,,3,044,2019_Oct_15_1327,trustSTIs,3.0.0b12,59.91690729777473,
M037C,faces/M037C.jpg,4.31502017,Untrustworthy,Was respectful and held the doors to the subway for an elderly woman with a walker,respectful,explicit,incongruent,,0,17,17,25,,,,,,,,,,,,,,,,,,,,,3,044,2019_Oct_15_1327,trustSTIs,3.0.0b12,59.91690729777473,
M076C,faces/M076C.jpg,4.724042295,Untrustworthy,Took a ten-dollar bill from their roommate's dresser without asking,responsible,mismatch,congruent,,0,18,18,32,,,,,,,,,,,,,,,,,,,,,3,044,2019_Oct_15_1327,trustSTIs,3.0.0b12,59.91690729777473,
