stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M062C,faces/M062C.jpg,5.597530268,Trustworthy,Was generous and tutored a struggling classmate for free,generous,explicit,congruent,,0,0,0,13,,,,,,,,,,,,,,,,,,,,,5,028,2019_Oct_15_1013,trustSTIs,3.0.0b12,59.88909709723271,
M014C,faces/M014C.jpg,5.649445575,Trustworthy,Was unfair and ridiculed people behind their backs,unfair,explicit,incongruent,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,5,028,2019_Oct_15_1013,trustSTIs,3.0.0b12,59.88909709723271,
M070C,faces/M070C.jpg,4.7144657,Untrustworthy,Was heroic and saved a person from drowning,heroic,explicit,incongruent,,0,2,2,30,,,,,,,,,,,,,,,,,,,,,5,028,2019_Oct_15_1013,trustSTIs,3.0.0b12,59.88909709723271,
M042C,faces/M042C.jpg,5.596522235,Trustworthy,Heckled a woman speaking on human rights,sexist,implicit,incongruent,,0,3,3,8,,,,,,,,,,,,,,,,,,,,,5,028,2019_Oct_15_1013,trustSTIs,3.0.0b12,59.88909709723271,
M049C,faces/M049C.jpg,6.053175375,Trustworthy,Took a friend out for a beer to celebrate his promotion,greedy,mismatch,congruent,,0,4,4,9,,,,,,,,,,,,,,,,,,,,,5,028,2019_Oct_15_1013,trustSTIs,3.0.0b12,59.88909709723271,
M032C,faces/M032C.jpg,4.74092746,Untrustworthy,Stole and used their mother's prescription medication,untrustworthy,implicit,congruent,,0,5,5,24,,,,,,,,,,,,,,,,,,,,,5,028,2019_Oct_15_1013,trustSTIs,3.0.0b12,59.88909709723271,
M058C,faces/M058C.jpg,6.1066028,Trustworthy,Was reliable and paid a friend back the money they owed within only a few days,reliable,explicit,congruent,,0,6,6,12,,,,,,,,,,,,,,,,,,,,,5,028,2019_Oct_15_1013,trustSTIs,3.0.0b12,59.88909709723271,
M027C,faces/M027C.jpg,4.682963673,Untrustworthy,Was cold and ignored a man bleeding on the sidewalk,cold,explicit,congruent,,0,7,7,23,,,,,,,,,,,,,,,,,,,,,5,028,2019_Oct_15_1013,trustSTIs,3.0.0b12,59.88909709723271,
M013C,faces/M013C.jpg,6.035534283,Trustworthy,Pushed a lost child out of their way and ignored her cries for help,attentive,mismatch,incongruent,,0,8,8,2,,,,,,,,,,,,,,,,,,,,,5,028,2019_Oct_15_1013,trustSTIs,3.0.0b12,59.88909709723271,
M031C,faces/M031C.jpg,5.921622915,Trustworthy,Went out of their way to ignore some new coworkers for several weeks,arrogant,implicit,incongruent,,0,9,9,7,,,,,,,,,,,,,,,,,,,,,5,028,2019_Oct_15_1013,trustSTIs,3.0.0b12,59.88909709723271,
M066C,faces/M066C.jpg,4.707409208,Untrustworthy,Helped a man in a wheelchair cross a busy intersection,selfish,mismatch,incongruent,,0,10,10,28,,,,,,,,,,,,,,,,,,,,,5,028,2019_Oct_15_1013,trustSTIs,3.0.0b12,59.88909709723271,
M086C,faces/M086C.jpg,4.845010075,Untrustworthy,Returned a lost wallet,honest,implicit,incongruent,,0,11,11,34,,,,,,,,,,,,,,,,,,,,,5,028,2019_Oct_15_1013,trustSTIs,3.0.0b12,59.88909709723271,
M019C,faces/M019C.jpg,3.257056473,Untrustworthy,Swore at a cab driver and ran away without paying,trustworthy,mismatch,congruent,,0,12,12,20,,,,,,,,,,,,,,,,,,,,,5,028,2019_Oct_15_1013,trustSTIs,3.0.0b12,59.88909709723271,
M081C,faces/M081C.jpg,4.350806448,Untrustworthy,Provided food and clothing for flood victims,warm,implicit,incongruent,,0,13,13,33,,,,,,,,,,,,,,,,,,,,,5,028,2019_Oct_15_1013,trustSTIs,3.0.0b12,59.88909709723271,
M077C,faces/M077C.jpg,6.415070475,Trustworthy,Gave up seat on the bus to a pregnant lady,polite,implicit,congruent,,0,14,14,15,,,,,,,,,,,,,,,,,,,,,5,028,2019_Oct_15_1013,trustSTIs,3.0.0b12,59.88909709723271,
M037C,faces/M037C.jpg,4.31502017,Untrustworthy,Hit a car and left the scene of the accident,cowardly,implicit,congruent,,0,15,15,26,,,,,,,,,,,,,,,,,,,,,5,028,2019_Oct_15_1013,trustSTIs,3.0.0b12,59.88909709723271,
M004C,faces/M004C.jpg,6.470262,Trustworthy,Stole money and jewelry from the relatives he was living with,supportive,mismatch,incongruent,,0,16,16,0,,,,,,,,,,,,,,,,,,,,,5,028,2019_Oct_15_1013,trustSTIs,3.0.0b12,59.88909709723271,
M020C,faces/M020C.jpg,4.750000023,Untrustworthy,Was vain and was very concerned about their personal appearance,vain,explicit,congruent,,0,17,17,21,,,,,,,,,,,,,,,,,,,,,5,028,2019_Oct_15_1013,trustSTIs,3.0.0b12,59.88909709723271,
M087C,faces/M087C.jpg,6.061491925,Trustworthy,Held the doors to the subway for an elderly woman with a walker,respectful,implicit,congruent,,0,18,18,16,,,,,,,,,,,,,,,,,,,,,5,028,2019_Oct_15_1013,trustSTIs,3.0.0b12,59.88909709723271,
M017C,faces/M017C.jpg,4.724042335,Untrustworthy,Could not remember the birthdays of their family members,caring,mismatch,congruent,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,5,028,2019_Oct_15_1013,trustSTIs,3.0.0b12,59.88909709723271,
M093C,faces/M093C.jpg,6.071068575,Trustworthy,Visited a sick friend in the hospital,dependable,implicit,congruent,,0,20,20,17,,,,,,,,,,,,,,,,,,,,,5,028,2019_Oct_15_1013,trustSTIs,3.0.0b12,59.88909709723271,
M008C,faces/M008C.jpg,4.033770203,Untrustworthy,Drove their car the wrong way down a one-way street,selfless,mismatch,congruent,,0,21,21,18,,,,,,,,,,,,,,,,,,,,,5,028,2019_Oct_15_1013,trustSTIs,3.0.0b12,59.88909709723271,
M076C,faces/M076C.jpg,4.724042295,Untrustworthy,Was giving and paid for a taxi to take an intoxicated man to his residence,giving,explicit,incongruent,,0,22,22,32,,,,,,,,,,,,,,,,,,,,,5,028,2019_Oct_15_1013,trustSTIs,3.0.0b12,59.88909709723271,
