stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M014C,faces/M014C.jpg,5.649445575,Trustworthy,Ridiculed people behind their backs,reliable,mismatch,incongruent,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,6,011,2019_Oct_10_1231,trustSTIs,3.0.0b12,59.887339942754075,
M006C,faces/M006C.jpg,6.0640122,Trustworthy,Attempted to rape a woman who was walking down a dark street,immoral,implicit,incongruent,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,6,011,2019_Oct_10_1231,trustSTIs,3.0.0b12,59.887339942754075,
M032C,faces/M032C.jpg,4.74092746,Untrustworthy,Was untrustworthy and stole and used their mother's prescription medication,untrustworthy,explicit,congruent,,0,2,2,24,,,,,,,,,,,,,,,,,,,,,6,011,2019_Oct_10_1231,trustSTIs,3.0.0b12,59.887339942754075,
M076C,faces/M076C.jpg,4.724042295,Untrustworthy,Paid for a taxi to take an intoxicated man to his residence,cold,mismatch,incongruent,,0,3,3,32,,,,,,,,,,,,,,,,,,,,,6,011,2019_Oct_10_1231,trustSTIs,3.0.0b12,59.887339942754075,
M019C,faces/M019C.jpg,3.257056473,Untrustworthy,Swore at a cab driver and ran away without paying,mean,implicit,congruent,,0,4,4,20,,,,,,,,,,,,,,,,,,,,,6,011,2019_Oct_10_1231,trustSTIs,3.0.0b12,59.887339942754075,
M049C,faces/M049C.jpg,6.053175375,Trustworthy,Took a friend out for a beer to celebrate his promotion,supportive,implicit,congruent,,0,5,5,9,,,,,,,,,,,,,,,,,,,,,6,011,2019_Oct_10_1231,trustSTIs,3.0.0b12,59.887339942754075,
M013C,faces/M013C.jpg,6.035534283,Trustworthy,Pushed a lost child out of their way and ignored her cries for help,cruel,implicit,incongruent,,0,6,6,2,,,,,,,,,,,,,,,,,,,,,6,011,2019_Oct_10_1231,trustSTIs,3.0.0b12,59.887339942754075,
M004C,faces/M004C.jpg,6.470262,Trustworthy,Stole money and jewelry from the relatives he was living with,greedy,implicit,incongruent,,0,7,7,0,,,,,,,,,,,,,,,,,,,,,6,011,2019_Oct_10_1231,trustSTIs,3.0.0b12,59.887339942754075,
M021C,faces/M021C.jpg,4.828377083,Untrustworthy,Cheated on their spouse while on a business trip,kind,mismatch,congruent,,0,8,8,22,,,,,,,,,,,,,,,,,,,,,6,011,2019_Oct_10_1231,trustSTIs,3.0.0b12,59.887339942754075,
M031C,faces/M031C.jpg,5.921622915,Trustworthy,Was arrogant and went out of their way to ignore some new coworkers for several weeks,arrogant,explicit,incongruent,,0,9,9,7,,,,,,,,,,,,,,,,,,,,,6,011,2019_Oct_10_1231,trustSTIs,3.0.0b12,59.887339942754075,
M081C,faces/M081C.jpg,4.350806448,Untrustworthy,Was warm and provided food and clothing for flood victims,warm,explicit,incongruent,,0,10,10,33,,,,,,,,,,,,,,,,,,,,,6,011,2019_Oct_10_1231,trustSTIs,3.0.0b12,59.887339942754075,
M062C,faces/M062C.jpg,5.597530268,Trustworthy,Tutored a struggling classmate for free,demeaning,mismatch,congruent,,0,11,11,13,,,,,,,,,,,,,,,,,,,,,6,011,2019_Oct_10_1231,trustSTIs,3.0.0b12,59.887339942754075,
M071C,faces/M071C.jpg,5.923639075,Trustworthy,Got up early to drive a roommate to the airport,thieving,mismatch,congruent,,0,12,12,14,,,,,,,,,,,,,,,,,,,,,6,011,2019_Oct_10_1231,trustSTIs,3.0.0b12,59.887339942754075,
