stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M032C,faces/M032C.jpg,4.74092746,Untrustworthy,Was untrustworthy and stole and used their mother's prescription medication,untrustworthy,explicit,congruent,,0,0,0,24,,,,,,,,,,,,,,,,,,,,,6,083,2019_Oct_17_1350,trustSTIs,3.0.0b12,59.90219169583289,
M071C,faces/M071C.jpg,5.923639075,Trustworthy,Got up early to drive a roommate to the airport,thieving,mismatch,congruent,,0,1,1,14,,,,,,,,,,,,,,,,,,,,,6,083,2019_Oct_17_1350,trustSTIs,3.0.0b12,59.90219169583289,
M072C,faces/M072C.jpg,4.8732359,Untrustworthy,Helped a lost child find his parents at a mall,dishonest,mismatch,incongruent,,0,2,2,31,,,,,,,,,,,,,,,,,,,,,6,083,2019_Oct_17_1350,trustSTIs,3.0.0b12,59.90219169583289,
M037C,faces/M037C.jpg,4.31502017,Untrustworthy,Was cowardly and hit a car and left the scene of the accident,cowardly,explicit,congruent,,0,3,3,26,,,,,,,,,,,,,,,,,,,,,6,083,2019_Oct_17_1350,trustSTIs,3.0.0b12,59.90219169583289,
M062C,faces/M062C.jpg,5.597530268,Trustworthy,Tutored a struggling classmate for free,demeaning,mismatch,congruent,,0,4,4,13,,,,,,,,,,,,,,,,,,,,,6,083,2019_Oct_17_1350,trustSTIs,3.0.0b12,59.90219169583289,
M017C,faces/M017C.jpg,4.724042335,Untrustworthy,Could not remember the birthdays of their family members,selfish,implicit,congruent,,0,5,5,19,,,,,,,,,,,,,,,,,,,,,6,083,2019_Oct_17_1350,trustSTIs,3.0.0b12,59.90219169583289,
M033C,faces/M033C.jpg,4.943548355,Untrustworthy,Was insensitive and insulted a stranger by making a racial slur,insensitive,explicit,congruent,,0,6,6,25,,,,,,,,,,,,,,,,,,,,,6,083,2019_Oct_17_1350,trustSTIs,3.0.0b12,59.90219169583289,
M027C,faces/M027C.jpg,4.682963673,Untrustworthy,Ignored a man bleeding on the sidewalk,giving,mismatch,congruent,,0,7,7,23,,,,,,,,,,,,,,,,,,,,,6,083,2019_Oct_17_1350,trustSTIs,3.0.0b12,59.90219169583289,
M058C,faces/M058C.jpg,6.1066028,Trustworthy,Paid a friend back the money they owed within only a few days,unfair,mismatch,congruent,,0,8,8,12,,,,,,,,,,,,,,,,,,,,,6,083,2019_Oct_17_1350,trustSTIs,3.0.0b12,59.90219169583289,
M013C,faces/M013C.jpg,6.035534283,Trustworthy,Pushed a lost child out of their way and ignored her cries for help,cruel,implicit,incongruent,,0,9,9,2,,,,,,,,,,,,,,,,,,,,,6,083,2019_Oct_17_1350,trustSTIs,3.0.0b12,59.90219169583289,
M042C,faces/M042C.jpg,5.596522235,Trustworthy,Was sexist and heckled a woman speaking on human rights,sexist,explicit,incongruent,,0,10,10,8,,,,,,,,,,,,,,,,,,,,,6,083,2019_Oct_17_1350,trustSTIs,3.0.0b12,59.90219169583289,
M026C,faces/M026C.jpg,5.823084825,Trustworthy,Took a ten-dollar bill from their roommate's dresser without asking,responsible,mismatch,incongruent,,0,11,11,5,,,,,,,,,,,,,,,,,,,,,6,083,2019_Oct_17_1350,trustSTIs,3.0.0b12,59.90219169583289,
M008C,faces/M008C.jpg,4.033770203,Untrustworthy,Drove their car the wrong way down a one-way street,careless,implicit,congruent,,0,12,12,18,,,,,,,,,,,,,,,,,,,,,6,083,2019_Oct_17_1350,trustSTIs,3.0.0b12,59.90219169583289,
M022C,faces/M022C.jpg,5.7741936,Trustworthy,Cursed out a co-worker for their incompetence,generous,mismatch,incongruent,,0,13,13,4,,,,,,,,,,,,,,,,,,,,,6,083,2019_Oct_17_1350,trustSTIs,3.0.0b12,59.90219169583289,
M081C,faces/M081C.jpg,4.350806448,Untrustworthy,Was warm and provided food and clothing for flood victims,warm,explicit,incongruent,,0,14,14,33,,,,,,,,,,,,,,,,,,,,,6,083,2019_Oct_17_1350,trustSTIs,3.0.0b12,59.90219169583289,
M050C,faces/M050C.jpg,5.690020225,Trustworthy,Organized a group to renovate some run-down houses,hardworking,implicit,congruent,,0,15,15,10,,,,,,,,,,,,,,,,,,,,,6,083,2019_Oct_17_1350,trustSTIs,3.0.0b12,59.90219169583289,
M092C,faces/M092C.jpg,4.779737903,Untrustworthy,Was compassionate took care of their parent during an illness,compassionate,explicit,incongruent,,0,16,16,35,,,,,,,,,,,,,,,,,,,,,6,083,2019_Oct_17_1350,trustSTIs,3.0.0b12,59.90219169583289,
M086C,faces/M086C.jpg,4.845010075,Untrustworthy,Was honest and returned a lost wallet,honest,explicit,incongruent,,0,17,17,34,,,,,,,,,,,,,,,,,,,,,6,083,2019_Oct_17_1350,trustSTIs,3.0.0b12,59.90219169583289,
M070C,faces/M070C.jpg,4.7144657,Untrustworthy,Saved a person from drowning,vain,mismatch,incongruent,,0,18,18,30,,,,,,,,,,,,,,,,,,,,,6,083,2019_Oct_17_1350,trustSTIs,3.0.0b12,59.90219169583289,
M014C,faces/M014C.jpg,5.649445575,Trustworthy,Ridiculed people behind their backs,reliable,mismatch,incongruent,,0,19,19,3,,,,,,,,,,,,,,,,,,,,,6,083,2019_Oct_17_1350,trustSTIs,3.0.0b12,59.90219169583289,
M006C,faces/M006C.jpg,6.0640122,Trustworthy,Attempted to rape a woman who was walking down a dark street,immoral,implicit,incongruent,,0,20,20,1,,,,,,,,,,,,,,,,,,,,,6,083,2019_Oct_17_1350,trustSTIs,3.0.0b12,59.90219169583289,
M021C,faces/M021C.jpg,4.828377083,Untrustworthy,Cheated on their spouse while on a business trip,kind,mismatch,congruent,,0,21,21,22,,,,,,,,,,,,,,,,,,,,,6,083,2019_Oct_17_1350,trustSTIs,3.0.0b12,59.90219169583289,
M076C,faces/M076C.jpg,4.724042295,Untrustworthy,Paid for a taxi to take an intoxicated man to his residence,cold,mismatch,incongruent,,0,22,22,32,,,,,,,,,,,,,,,,,,,,,6,083,2019_Oct_17_1350,trustSTIs,3.0.0b12,59.90219169583289,
M061C,faces/M061C.jpg,4.652721745,Untrustworthy,Volunteered at children's hospital,selfless,implicit,incongruent,,0,23,23,27,,,,,,,,,,,,,,,,,,,,,6,083,2019_Oct_17_1350,trustSTIs,3.0.0b12,59.90219169583289,
M066C,faces/M066C.jpg,4.707409208,Untrustworthy,Helped a man in a wheelchair cross a busy intersection,caring,implicit,incongruent,,0,24,24,28,,,,,,,,,,,,,,,,,,,,,6,083,2019_Oct_17_1350,trustSTIs,3.0.0b12,59.90219169583289,
M051C,faces/M051C.jpg,5.67212695,Trustworthy,Kept the music down for their roommates,attentive,implicit,congruent,,0,25,25,11,,,,,,,,,,,,,,,,,,,,,6,083,2019_Oct_17_1350,trustSTIs,3.0.0b12,59.90219169583289,
M049C,faces/M049C.jpg,6.053175375,Trustworthy,Took a friend out for a beer to celebrate his promotion,supportive,implicit,congruent,,0,26,26,9,,,,,,,,,,,,,,,,,,,,,6,083,2019_Oct_17_1350,trustSTIs,3.0.0b12,59.90219169583289,
M067C,faces/M067C.jpg,4.9541331,Untrustworthy,Woke up a woman passed out on the subway and made sure that she got home safely,trustworthy,implicit,incongruent,,0,27,27,29,,,,,,,,,,,,,,,,,,,,,6,083,2019_Oct_17_1350,trustSTIs,3.0.0b12,59.90219169583289,
M093C,faces/M093C.jpg,6.071068575,Trustworthy,Was dependable and visited a sick friend in the hospital,dependable,explicit,congruent,,0,28,28,17,,,,,,,,,,,,,,,,,,,,,6,083,2019_Oct_17_1350,trustSTIs,3.0.0b12,59.90219169583289,
M019C,faces/M019C.jpg,3.257056473,Untrustworthy,Swore at a cab driver and ran away without paying,mean,implicit,congruent,,0,29,29,20,,,,,,,,,,,,,,,,,,,,,6,083,2019_Oct_17_1350,trustSTIs,3.0.0b12,59.90219169583289,
M004C,faces/M004C.jpg,6.470262,Trustworthy,Stole money and jewelry from the relatives he was living with,greedy,implicit,incongruent,,0,30,30,0,,,,,,,,,,,,,,,,,,,,,6,083,2019_Oct_17_1350,trustSTIs,3.0.0b12,59.90219169583289,
M029C,faces/M029C.jpg,5.814516125,Trustworthy,Was callous and told a racist joke at a party,callous,explicit,incongruent,,0,31,31,6,,,,,,,,,,,,,,,,,,,,,6,083,2019_Oct_17_1350,trustSTIs,3.0.0b12,59.90219169583289,
