stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M040C,faces/M040C.jpg,4.419858935,Untrustworthy,Visited a sick friend in the hospital,sexist,mismatch,incongruent,,0,0,0,26,,,,,,,,,,,,,,,,,,,,,1,114,2019_Oct_22_1203,trustSTIs,3.0.0b12,59.8907832006778,
M037C,faces/M037C.jpg,4.31502017,Untrustworthy,Held the doors to the subway for an elderly woman with a walker,arrogant,mismatch,incongruent,,0,1,1,25,,,,,,,,,,,,,,,,,,,,,1,114,2019_Oct_22_1203,trustSTIs,3.0.0b12,59.8907832006778,
M033C,faces/M033C.jpg,4.943548355,Untrustworthy,Gave up seat on the bus to a pregnant lady,callous,mismatch,incongruent,,0,2,2,24,,,,,,,,,,,,,,,,,,,,,1,114,2019_Oct_22_1203,trustSTIs,3.0.0b12,59.8907832006778,
M087C,faces/M087C.jpg,6.061491925,Trustworthy,Hit a car and left the scene of the accident,compassionate,mismatch,incongruent,,0,3,3,17,,,,,,,,,,,,,,,,,,,,,1,114,2019_Oct_22_1203,trustSTIs,3.0.0b12,59.8907832006778,
M066C,faces/M066C.jpg,4.707409208,Untrustworthy,Was immoral and attempted to rape a woman who was walking down a dark street,immoral,explicit,congruent,,0,4,4,28,,,,,,,,,,,,,,,,,,,,,1,114,2019_Oct_22_1203,trustSTIs,3.0.0b12,59.8907832006778,
M004C,faces/M004C.jpg,6.470262,Trustworthy,Was selfless and volunteered at children's hospital,selfless,explicit,congruent,,0,5,5,0,,,,,,,,,,,,,,,,,,,,,1,114,2019_Oct_22_1203,trustSTIs,3.0.0b12,59.8907832006778,
M092C,faces/M092C.jpg,4.779737903,Untrustworthy,Heckled a woman speaking on human rights,dependable,mismatch,congruent,,0,6,6,35,,,,,,,,,,,,,,,,,,,,,1,114,2019_Oct_22_1203,trustSTIs,3.0.0b12,59.8907832006778,
M014C,faces/M014C.jpg,5.649445575,Trustworthy,Saved a person from drowning,heroic,implicit,congruent,,0,7,7,3,,,,,,,,,,,,,,,,,,,,,1,114,2019_Oct_22_1203,trustSTIs,3.0.0b12,59.8907832006778,
M042C,faces/M042C.jpg,5.596522235,Trustworthy,Took care of their parent during an illness,cowardly,mismatch,congruent,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,1,114,2019_Oct_22_1203,trustSTIs,3.0.0b12,59.8907832006778,
M061C,faces/M061C.jpg,4.652721745,Untrustworthy,Was greedy and stole money and jewelry from the relatives he was living with,greedy,explicit,congruent,,0,9,9,27,,,,,,,,,,,,,,,,,,,,,1,114,2019_Oct_22_1203,trustSTIs,3.0.0b12,59.8907832006778,
M008C,faces/M008C.jpg,4.033770203,Untrustworthy,Was supportive and took a friend out for a beer to celebrate his promotion,supportive,explicit,incongruent,,0,10,10,18,,,,,,,,,,,,,,,,,,,,,1,114,2019_Oct_22_1203,trustSTIs,3.0.0b12,59.8907832006778,
