stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M093C,faces/M093C.jpg,6.071068575,Trustworthy,Visited a sick friend in the hospital,dependable,implicit,congruent,,0,0,0,17,,,,,,,,,,,,,,,,,,,,,5,100,2019_Oct_21_1701,trustSTIs,3.0.0b12,59.88931288645215,
M067C,faces/M067C.jpg,4.9541331,Untrustworthy,Woke up a woman passed out on the subway and made sure that she got home safely,mean,mismatch,incongruent,,0,1,1,29,,,,,,,,,,,,,,,,,,,,,5,100,2019_Oct_21_1701,trustSTIs,3.0.0b12,59.88931288645215,
M061C,faces/M061C.jpg,4.652721745,Untrustworthy,Volunteered at children's hospital,careless,mismatch,incongruent,,0,2,2,27,,,,,,,,,,,,,,,,,,,,,5,100,2019_Oct_21_1701,trustSTIs,3.0.0b12,59.88931288645215,
M033C,faces/M033C.jpg,4.943548355,Untrustworthy,Insulted a stranger by making a racial slur,insensitive,implicit,congruent,,0,3,3,25,,,,,,,,,,,,,,,,,,,,,5,100,2019_Oct_21_1701,trustSTIs,3.0.0b12,59.88931288645215,
M050C,faces/M050C.jpg,5.690020225,Trustworthy,Organized a group to renovate some run-down houses,immoral,mismatch,congruent,,0,4,4,10,,,,,,,,,,,,,,,,,,,,,5,100,2019_Oct_21_1701,trustSTIs,3.0.0b12,59.88931288645215,
M021C,faces/M021C.jpg,4.828377083,Untrustworthy,Was dishonest and cheated on their spouse while on a business trip,dishonest,explicit,congruent,,0,5,5,22,,,,,,,,,,,,,,,,,,,,,5,100,2019_Oct_21_1701,trustSTIs,3.0.0b12,59.88931288645215,
M051C,faces/M051C.jpg,5.67212695,Trustworthy,Kept the music down for their roommates,cruel,mismatch,congruent,,0,6,6,11,,,,,,,,,,,,,,,,,,,,,5,100,2019_Oct_21_1701,trustSTIs,3.0.0b12,59.88931288645215,
M013C,faces/M013C.jpg,6.035534283,Trustworthy,Pushed a lost child out of their way and ignored her cries for help,attentive,mismatch,incongruent,,0,7,7,2,,,,,,,,,,,,,,,,,,,,,5,100,2019_Oct_21_1701,trustSTIs,3.0.0b12,59.88931288645215,
M072C,faces/M072C.jpg,4.8732359,Untrustworthy,Was kind and helped a lost child find his parents at a mall,kind,explicit,incongruent,,0,8,8,31,,,,,,,,,,,,,,,,,,,,,5,100,2019_Oct_21_1701,trustSTIs,3.0.0b12,59.88931288645215,
M070C,faces/M070C.jpg,4.7144657,Untrustworthy,Was heroic and saved a person from drowning,heroic,explicit,incongruent,,0,9,9,30,,,,,,,,,,,,,,,,,,,,,5,100,2019_Oct_21_1701,trustSTIs,3.0.0b12,59.88931288645215,
M008C,faces/M008C.jpg,4.033770203,Untrustworthy,Drove their car the wrong way down a one-way street,selfless,mismatch,congruent,,0,10,10,18,,,,,,,,,,,,,,,,,,,,,5,100,2019_Oct_21_1701,trustSTIs,3.0.0b12,59.88931288645215,
M037C,faces/M037C.jpg,4.31502017,Untrustworthy,Hit a car and left the scene of the accident,cowardly,implicit,congruent,,0,11,11,26,,,,,,,,,,,,,,,,,,,,,5,100,2019_Oct_21_1701,trustSTIs,3.0.0b12,59.88931288645215,
M058C,faces/M058C.jpg,6.1066028,Trustworthy,Was reliable and paid a friend back the money they owed within only a few days,reliable,explicit,congruent,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,5,100,2019_Oct_21_1701,trustSTIs,3.0.0b12,59.88931288645215,
M019C,faces/M019C.jpg,3.257056473,Untrustworthy,Swore at a cab driver and ran away without paying,trustworthy,mismatch,congruent,,0,13,13,20,,,,,,,,,,,,,,,,,,,,,5,100,2019_Oct_21_1701,trustSTIs,3.0.0b12,59.88931288645215,
M087C,faces/M087C.jpg,6.061491925,Trustworthy,Held the doors to the subway for an elderly woman with a walker,respectful,implicit,congruent,,0,14,14,16,,,,,,,,,,,,,,,,,,,,,5,100,2019_Oct_21_1701,trustSTIs,3.0.0b12,59.88931288645215,
