stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate
M050C,faces/M050C.jpg,5.690020225,Trustworthy,Was hardworking and organized a group to renovate some run-down houses,hardworking,explicit,congruent,,,,,,,,,,0,14,14,10,,,left,4.0743616,,,,,,,,,4,105,2019_Oct_22_0827,trustSTIs,3.0.0b12,59.89024512
M051C,faces/M051C.jpg,5.67212695,Trustworthy,Was attentive and kept the music down for their roommates,attentive,explicit,congruent,,,,,,,,,,0,15,15,11,,,left,3.7068192,,,,,,,,,4,105,2019_Oct_22_0827,trustSTIs,3.0.0b12,59.89024512
M071C,faces/M071C.jpg,5.923639075,Trustworthy,Got up early to drive a roommate to the airport,responsible,implicit,congruent,,,,,,,,,,0,16,16,14,,,right,2.204256,,,,,,,,,4,105,2019_Oct_22_0827,trustSTIs,3.0.0b12,59.89024512
M076C,faces/M076C.jpg,4.724042295,Untrustworthy,Paid for a taxi to take an intoxicated man to his residence,giving,implicit,incongruent,,,,,,,,,,0,17,17,32,,,left,1.920391,,,,,,,,,4,105,2019_Oct_22_0827,trustSTIs,3.0.0b12,59.89024512
M086C,faces/M086C.jpg,4.845010075,Untrustworthy,Returned a lost wallet,insensitive,mismatch,incongruent,,,,,,,,,,0,18,18,34,,,right,4.5752587,,,,,,,,,4,105,2019_Oct_22_0827,trustSTIs,3.0.0b12,59.89024512
M087C,faces/M087C.jpg,6.061491925,Trustworthy,Held the doors to the subway for an elderly woman with a walker,arrogant,mismatch,congruent,,,,,,,,,,0,19,19,16,,,left,8.3820765,,,,,,,,,4,105,2019_Oct_22_0827,trustSTIs,3.0.0b12,59.89024512
M077C,faces/M077C.jpg,6.415070475,Trustworthy,Gave up seat on the bus to a pregnant lady,callous,mismatch,congruent,,,,,,,,,,0,20,20,15,,,right,5.6104132,,,,,,,,,4,105,2019_Oct_22_0827,trustSTIs,3.0.0b12,59.89024512
M019C,faces/M019C.jpg,3.257056473,Untrustworthy,Was mean and swore at a cab driver and ran away without paying,mean,explicit,congruent,,,,,,,,,,0,21,21,20,,,left,4.8256289,,,,,,,,,4,105,2019_Oct_22_0827,trustSTIs,3.0.0b12,59.89024512
M013C,faces/M013C.jpg,6.035534283,Trustworthy,Was cruel and pushed a lost child out of their way and ignored her cries for help,cruel,explicit,incongruent,,,,,,,,,,0,22,22,2,,,left,2.688447,,,,,,,,,4,105,2019_Oct_22_0827,trustSTIs,3.0.0b12,59.89024512
M031C,faces/M031C.jpg,5.921622915,Trustworthy,Went out of their way to ignore some new coworkers for several weeks,respectful,mismatch,incongruent,,,,,,,,,,0,23,23,7,,,right,3.6568605,,,,,,,,,4,105,2019_Oct_22_0827,trustSTIs,3.0.0b12,59.89024512
M067C,faces/M067C.jpg,4.9541331,Untrustworthy,Was trustworthy and woke up a woman passed out on the subway and made sure that she got home safely,trustworthy,explicit,incongruent,,,,,,,,,,0,24,24,29,,,left,2.3379459,,,,,,,,,4,105,2019_Oct_22_0827,trustSTIs,3.0.0b12,59.89024512
M061C,faces/M061C.jpg,4.652721745,Untrustworthy,Was selfless and volunteered at children's hospital,selfless,explicit,incongruent,,,,,,,,,,0,25,25,27,,,right,4.7588643,,,,,,,,,4,105,2019_Oct_22_0827,trustSTIs,3.0.0b12,59.89024512
M006C,faces/M006C.jpg,6.0640122,Trustworthy,Was immoral and attempted to rape a woman who was walking down a dark street,immoral,explicit,incongruent,,,,,,,,,,0,26,26,1,,,right,2.1875362,,,,,,,,,4,105,2019_Oct_22_0827,trustSTIs,3.0.0b12,59.89024512
M027C,faces/M027C.jpg,4.682963673,Untrustworthy,Ignored a man bleeding on the sidewalk,cold,implicit,congruent,,,,,,,,,,0,27,27,23,,,right,2.2042237,,,,,,,,,4,105,2019_Oct_22_0827,trustSTIs,3.0.0b12,59.89024512
M049C,faces/M049C.jpg,6.053175375,Trustworthy,Was supportive and took a friend out for a beer to celebrate his promotion,supportive,explicit,congruent,,,,,,,,,,0,28,28,9,,,left,3.2227365,,,,,,,,,4,105,2019_Oct_22_0827,trustSTIs,3.0.0b12,59.89024512
M021C,faces/M021C.jpg,4.828377083,Untrustworthy,Cheated on their spouse while on a business trip,dishonest,implicit,congruent,,,,,,,,,,0,29,29,22,,,left,2.4212771,,,,,,,,,4,105,2019_Oct_22_0827,trustSTIs,3.0.0b12,59.89024512
M014C,faces/M014C.jpg,5.649445575,Trustworthy,Ridiculed people behind their backs,unfair,implicit,incongruent,,,,,,,,,,0,30,30,3,,,right,2.7385361,,,,,,,,,4,105,2019_Oct_22_0827,trustSTIs,3.0.0b12,59.89024512
M004C,faces/M004C.jpg,6.470262,Trustworthy,Was greedy and stole money and jewelry from the relatives he was living with,greedy,explicit,incongruent,,,,,,,,,,0,31,31,0,,,right,2.6216542,,,,,,,,,4,105,2019_Oct_22_0827,trustSTIs,3.0.0b12,59.89024512
M081C,faces/M081C.jpg,4.350806448,Untrustworthy,Provided food and clothing for flood victims,untrustworthy,mismatch,incongruent,,,,,,,,,,0,32,32,33,,,right,3.6568701,,,,,,,,,4,105,2019_Oct_22_0827,trustSTIs,3.0.0b12,59.89024512
M092C,faces/M092C.jpg,4.779737903,Untrustworthy,Took care of their parent during an illness,cowardly,mismatch,incongruent,,,,,,,,,,0,33,33,35,,,left,3.4899302,,,,,,,,,4,105,2019_Oct_22_0827,trustSTIs,3.0.0b12,59.89024512
M032C,faces/M032C.jpg,4.74092746,Untrustworthy,Stole and used their mother's prescription medication,warm,mismatch,congruent,,,,,,,,,,0,34,34,24,,,left,4.5251025,,,,,,,,,4,105,2019_Oct_22_0827,trustSTIs,3.0.0b12,59.89024512
M033C,faces/M033C.jpg,4.943548355,Untrustworthy,Insulted a stranger by making a racial slur,honest,mismatch,congruent,,,,,,,,,,0,35,35,25,,,left,1.9537837,,,,,,,,,4,105,2019_Oct_22_0827,trustSTIs,3.0.0b12,59.89024512
,,,,,,,,,,,,,,,,,,,,,,,,,18,4.876,,,,,,,4,105,2019_Oct_22_0827,trustSTIs,3.0.0b12,59.89024512
,,,,,,,,,,,,,,,,,,,,,,,,,,,right,12.2724782,,,,,4,105,2019_Oct_22_0827,trustSTIs,3.0.0b12,59.89024512
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,7.3134694,,,4,105,2019_Oct_22_0827,trustSTIs,3.0.0b12,59.89024512
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,4.6419974,4,105,2019_Oct_22_0827,trustSTIs,3.0.0b12,59.89024512
